File_ID,File,Entity,Code,Module,Closeness_Centrality
139,index/SortedTermVectorMapper,org/apache/lucene/index/SortedTermVectorMapper,currentSet termToTVE storeOffsets storePositions ALL ALL map ALL setExpectations getTermVectorEntrySet,index,0.0
140,index/StaleReaderException,org/apache/lucene/index/StaleReaderException,,index,0.12664775968058814
141,index/StoredFieldsWriter,org/apache/lucene/index/StoredFieldsWriter,fieldsWriter docWriter lastDocID docFreeList freeCount allocCount addThread flush fdx after flush fdx size mismatch docs vs length in bytes of file exists initFieldsWriter getPerDoc abort fill finishDocument StoredFieldsWriter.finishDocument start StoredFieldsWriter.finishDocument end free LorgapacheluceneindexStoredFieldsWriter,index,0.016653721387124776
142,index/StoredFieldsWriterPerThread,org/apache/lucene/index/StoredFieldsWriterPerThread,localFieldsWriter storedFieldsWriter docState doc startDocument addField doc.numStoredFields StoredFieldsWriterPerThread.processFields.writeField finishDocument abort LorgapacheluceneindexStoredFieldsWriterPerThread,index,0.016462299302215298
143,index/Term,org/apache/lucene/index/Term,field bytes legacyComparator field text bytes createTerm createTerm equals hashCode compareTo compareToUTF16 set set toString compareTo,index,0.18705067035125975
144,index/TermFreqVector,org/apache/lucene/index/TermFreqVector,getField size getTerms getTermFrequencies indexOf indexesOf,index,0.13433169482119703
145,index/TermPositionVector,org/apache/lucene/index/TermPositionVector,getTermPositions getOffsets,index,0.07435267169637544
146,index/TermState,org/apache/lucene/index/TermState,copyFrom clone toString TermState,index,0.1485851360592213
147,index/TermVectorEntry,org/apache/lucene/index/TermVectorEntry,field term frequency offsets positions getField getFrequency getOffsets getPositions getTerm setFrequency setOffsets setPositions equals hashCode toString TermVectorEntryfield term frequency,index,0.005893909626719057
148,index/TermVectorEntryFreqSortedComparator,org/apache/lucene/index/TermVectorEntryFreqSortedComparator,compare compare,index,0.0
149,index/TermVectorMapper,org/apache/lucene/index/TermVectorMapper,ignoringPositions ignoringOffsets setExpectations map isIgnoringPositions isIgnoringOffsets setDocumentNumber,index,0.133324028084295
150,index/TermVectorOffsetInfo,org/apache/lucene/index/TermVectorOffsetInfo,EMPTYOFFSETINFO startOffset endOffset getEndOffset setEndOffset getStartOffset setStartOffset equals hashCode,index,0.10747598043896522
151,index/TermVectorsReader,org/apache/lucene/index/TermVectorsReader,FORMATUTF8LENGTHINBYTES FORMATCURRENT FORMATMINIMUM FORMATSIZE STOREPOSITIONSWITHTERMVECTOR STOREOFFSETWITHTERMVECTOR fieldInfos tvx tvd tvf size numTotalDocs docStoreOffset format tvx tvd tvf numTotalDocs size docStoreOffset getTvdStream getTvfStream seekTvx canReadRawDocs rawDocs checkValidFormat close size get get readFields readTvfPointers get get readTermVectors readTermVectors readTermVector clone LorgapacheluceneindexTermVectorsReader,index,0.08771993417380146
152,index/TermVectorsTermsWriter,org/apache/lucene/index/TermVectorsTermsWriter,docWriter docFreeList freeCount tvx tvd tvf lastDocID hasVectors allocCount addThread flush tvx after flush tvx size mismatch docs vs length in bytes of file exists getPerDoc fill initTermVectorsWriter tvx tvd tvf finishDocument TermVectorsTermsWriter.finishDocument start TermVectorsTermsWriter.finishDocument end abort tvx tvd tvf free LorgapacheluceneindexTermVectorsTermsWriter,index,0.003929273084479371
153,index/TermVectorsTermsWriterPerField,org/apache/lucene/index/TermVectorsTermsWriterPerField,perThread termsHashPerField termsWriter fieldInfo docState fieldState doVectors doVectorPositions doVectorOffsets maxNumPostings offsetAttribute getStreamCount start abort finish TermVectorsTermsWriterPerField.finish start shrinkHash start LorgapacheluceneanalysistokenattributesOffsetAttribute newTerm TermVectorsTermsWriterPerField.newTerm start addTerm TermVectorsTermsWriterPerField.addTerm start skippingLongTerm createPostingsArray LorgapacheluceneindexTermVectorsTermsWriterPerField,index,0.003929273084479371
154,index/TermVectorsTermsWriterPerThread,org/apache/lucene/index/TermVectorsTermsWriterPerThread,termsWriter termsHashPerThread docState flushTerm doc vectorSliceReader lastVectorFieldName startDocument finishDocument addField abort clearLastVectorFieldName vectorFieldsInOrder LorgapacheluceneindexTermVectorsTermsWriterPerThread,index,0.003929273084479371
155,index/TermVectorsWriter,org/apache/lucene/index/TermVectorsWriter,tvx tvd tvf fieldInfos tvx tvd tvf addAllDocVectors Trying to write positions that are null Trying to write offsets that are null addRawDocuments close LorgapacheluceneindexTermVectorsWriter,index,0.08660471801687276
156,index/Terms,org/apache/lucene/index/Terms,threadEnums EMPTYARRAY iterator getComparator docFreq totalTermFreq docs docsAndPositions docs docsAndPositions getUniqueTermCount this reader does not implement getUniqueTermCount getSumTotalTermFreq getThreadTermsEnum close,index,0.14969549666073087
157,index/TermsEnum,org/apache/lucene/index/TermsEnum,atts EMPTY attributes seek seek seek seek next term ord docFreq totalTermFreq docs docsAndPositions termState getComparator,index,0.13773730603153925
158,index/TermsHash,org/apache/lucene/index/TermsHash,consumer nextTermsHash docWriter trackAllocations addThread addThread abort flush freeRAM,index,0.0118860510805501
159,index/TermsHashConsumer,org/apache/lucene/index/TermsHashConsumer,addThread flush abort,index,0.0118860510805501
160,index/TermsHashConsumerPerField,org/apache/lucene/index/TermsHashConsumerPerField,start finish skippingLongTerm start newTerm addTerm getStreamCount createPostingsArray,index,0.018860510805500982
161,index/TermsHashConsumerPerThread,org/apache/lucene/index/TermsHashConsumerPerThread,startDocument finishDocument addField abort,index,0.01584806810740013
162,index/TermsHashPerField,org/apache/lucene/index/TermsHashPerField,HASHINITSIZE consumer nextPerField perThread docState fieldState termAtt intPool bytePool termBytePool streamCount numPostingInt fieldInfo bytesHash postingsArray termBytesRef bytesUsed doCall doNextCall intUptos intUptoStart shrinkHash reset abort initReader sortPostings start LorgapacheluceneanalysistokenattributesTermToBytesRefAttribute start add add writeByte writeBytes writeVInt finish LorgapacheluceneindexTermsHashPerField,index,0.01981008513425016
163,index/TermsHashPerThread,org/apache/lucene/index/TermsHashPerThread,termsHash consumer nextPerThread intPool bytePool termBytePool primary docState termBytesRef addField abort startDocument finishDocument reset LorgapacheluceneindexTermsHashPerThread,index,0.018286232431615534
164,index/codecs/BlockTermState,org/apache/lucene/index/codecs/BlockTermState,docFreq totalTermFreq termCount blockFilePointer blockTermCount copyFrom can not copy from toString ord docFreq totalTermFreq termCount blockFP LorgapacheluceneindexcodecsBlockTermState,index,0.06686746575576899
165,index/codecs/BlockTermsReader,org/apache/lucene/index/codecs/BlockTermsReader,numTerms fieldInfo termsStartPointer sumTotalTermFreq getComparator close iterator getUniqueTermCount getSumTotalTermFreq LorgapacheluceneindexcodecsBlockTermsReader,index,0.07628054496192714
166,index/codecs/BlockTermsWriter,org/apache/lucene/index/codecs/BlockTermsWriter,term stats,index,0.07634291662583714
167,index/codecs/Codec,org/apache/lucene/index/codecs/Codec,EMPTY name fieldsConsumer debug debug fieldsProducer files getExtensions toString,index,0.12703045854884193
168,index/codecs/CodecProvider,org/apache/lucene/index/codecs/CodecProvider,infosWriter infosReader defaultFieldCodec perFieldMap codecs knownExtensions CORECODECS defaultCodecs Standard register code.name is null codec   is already registered as a different codec instance unregister code.name is null codec   is being impersonated by a different codec instance getAllExtensions lookup required codec   not found getSegmentInfosWriter getSegmentInfosReader getDefault setDefault setFieldCodec codec for field already set to getFieldCodec getDefaultFieldCodec setDefaultFieldCodec Standard Pulsing PreFlex SimpleText,index,0.16042506363126946
169,index/codecs/CoreCodecProvider,org/apache/lucene/index/codecs/CoreCodecProvider,,index,0.11685530292039902
170,index/codecs/DefaultSegmentInfosReader,org/apache/lucene/index/codecs/DefaultSegmentInfosReader,read cfx cfs 2.x openInput finalizeInput checksum mismatch in segments file,index,0.11685530292039902
171,index/codecs/DefaultSegmentInfosWriter,org/apache/lucene/index/codecs/DefaultSegmentInfosWriter,FORMATDIAGNOSTICS FORMATHASVECTORS FORMAT31 FORMAT40 FORMATCURRENT FORMATMINIMUM writeInfos createOutput prepareCommit finishCommit,index,0.11700173813709125
172,index/codecs/FieldsConsumer,org/apache/lucene/index/codecs/FieldsConsumer,addField close merge LorgapacheluceneindexcodecsFieldsConsumer,index,0.10181830647044582
173,index/codecs/FieldsProducer,org/apache/lucene/index/codecs/FieldsProducer,close loadTermsIndex,index,0.10230828795044253
174,index/codecs/FixedGapTermsIndexReader,org/apache/lucene/index/codecs/FixedGapTermsIndexReader,fieldIndex term ord term seek totalIndexInterval next ord seek LorgapacheluceneindexcodecsFixedGapTermsIndexReader,index,0.0
175,index/codecs/FixedGapTermsIndexWriter,org/apache/lucene/index/codecs/FixedGapTermsIndexWriter,out TERMSINDEXEXTENSION tii CODECNAME SIMPLESTANDARDTERMSINDEX VERSIONSTART VERSIONCURRENT termIndexInterval fields fieldInfos tii writeHeader SIMPLESTANDARDTERMSINDEX addField indexedTermPrefixLength close writeTrailer SIMPLESTANDARDTERMSINDEX access000,index,0.0
176,index/codecs/MappingMultiDocsAndPositionsEnum,org/apache/lucene/index/codecs/MappingMultiDocsAndPositionsEnum,subs numSubs upto currentMap current currentBase doc mergeState reset setMergeState freq docID advance nextDoc nextPosition getPayload hasPayload,index,0.06978130570508133
177,index/codecs/MappingMultiDocsEnum,org/apache/lucene/index/codecs/MappingMultiDocsEnum,subs numSubs upto currentMap current currentBase doc mergeState reset setMergeState freq docID advance nextDoc,index,0.06978130570508133
178,index/codecs/MergeState,org/apache/lucene/index/codecs/MergeState,workCount merge dir work,index,0.10071994286235039
179,index/codecs/MultiLevelSkipListReader,org/apache/lucene/index/codecs/MultiLevelSkipListReader,data pointer pos close getFilePointer length readByte readBytes seek,index,0.004490597810833567
180,index/codecs/MultiLevelSkipListWriter,org/apache/lucene/index/codecs/MultiLevelSkipListWriter,numberOfSkipLevels skipInterval skipBuffer init resetSkip writeSkipData bufferSkip writeSkip,index,0.05790875881685486
181,index/codecs/PostingsConsumer,org/apache/lucene/index/codecs/PostingsConsumer,startDoc addPosition finishDoc merge,index,0.07116416694618813
182,index/codecs/PostingsReaderBase,org/apache/lucene/index/codecs/PostingsReaderBase,init newTermState nextTerm docs docsAndPositions close readTermsBlock,index,0.07806930102167552
183,index/codecs/PostingsWriterBase,org/apache/lucene/index/codecs/PostingsWriterBase,start startTerm flushTermsBlock finishTerm setField close,index,0.07780615586116568
184,index/codecs/SegmentInfosReader,org/apache/lucene/index/codecs/SegmentInfosReader,read,index,0.12047404778503074
185,index/codecs/SegmentInfosWriter,org/apache/lucene/index/codecs/SegmentInfosWriter,writeInfos prepareCommit finishCommit,index,0.12047404778503074
186,index/codecs/TermStats,org/apache/lucene/index/codecs/TermStats,docFreq totalTermFreq,index,0.07192819328424242
187,index/codecs/TermsConsumer,org/apache/lucene/index/codecs/TermsConsumer,docsEnum postingsEnum startTerm finishTerm finish getComparator merge LorgapacheluceneindexcodecsTermsConsumer,index,0.08291952667264549
188,index/codecs/TermsIndexReaderBase,org/apache/lucene/index/codecs/TermsIndexReaderBase,seek next term seek ord,index,0.07742476023201114
189,index/codecs/TermsIndexWriterBase,org/apache/lucene/index/codecs/TermsIndexWriterBase,checkIndexTerm add finish,index,0.07761608995251859
190,index/codecs/VariableGapTermsIndexReader,org/apache/lucene/index/codecs/VariableGapTermsIndexReader,fieldInfo indexStart fst loadTermsIndex access300,index,0.07628054496192714
191,index/codecs/VariableGapTermsIndexWriter,org/apache/lucene/index/codecs/VariableGapTermsIndexWriter,count docFreqThresh interval isIndexTerm newField,index,0.07634291662583714
192,index/codecs/intblock/FixedIntBlockIndexInput,org/apache/lucene/index/codecs/intblock/FixedIntBlockIndexInput,in pending upto seekPending pendingFP pendingUpto lastBlockFP blockReader blockSize bulkResult seek maybeSeek next read,index,0.0
193,index/codecs/intblock/FixedIntBlockIndexOutput,org/apache/lucene/index/codecs/intblock/FixedIntBlockIndexOutput,,index,0.0
194,index/codecs/intblock/VariableIntBlockIndexInput,org/apache/lucene/index/codecs/intblock/VariableIntBlockIndexInput,,index,0.0
195,index/codecs/intblock/VariableIntBlockIndexOutput,org/apache/lucene/index/codecs/intblock/VariableIntBlockIndexOutput,,index,0.0
196,index/codecs/preflex/PreFlexCodec,org/apache/lucene/index/codecs/preflex/PreFlexCodec,TERMSEXTENSION tis TERMSINDEXEXTENSION tii FREQEXTENSION frq PROXEXTENSION prx PreFlex fieldsConsumer this codec can only be used for reading fieldsProducer files getExtensions frq prx tis tii,index,0.09207829095995938
197,index/codecs/preflex/PreFlexFields,org/apache/lucene/index/codecs/preflex/PreFlexFields,termEnum fieldInfo skipNext current seekTermEnum protoTerm UTF8NONBMPLEAD UTF8HIGHBMPLEAD scratch prevTerm scratchTerm newSuffixStart unicodeSortOrder isHighBMPChar isNonBMPChar seekToNonBMP doContinue doPop surrogateDance doPushes reset getComparator seek ord seek term vs current setNewSuffixStart next term docFreq totalTermFreq docs docsAndPositions LorgapacheluceneindexcodecspreflexPreFlexFields,index,0.07603207413143226
198,index/codecs/preflex/SegmentTermDocs,org/apache/lucene/index/codecs/preflex/SegmentTermDocs,fieldInfos tis skipDocs freqStream count df doc freq skipInterval maxSkipLevels skipListReader freqBasePointer proxBasePointer skipPointer haveSkipped currentFieldStoresPayloads currentFieldOmitTermFreqAndPositions seek setSkipDocs seek seek close doc freq skippingDoc next read readNoTf skipProx skipTo LorgapacheluceneindexcodecspreflexSegmentTermDocs,index,0.0019646365422396855
199,index/codecs/preflex/SegmentTermEnum,org/apache/lucene/index/codecs/preflex/SegmentTermEnum,input fieldInfos size position FORMATVERSIONUTF8LENGTHINBYTES FORMATCURRENT FORMATMINIMUM termBuffer prevBuffer scanBuffer termInfo format isIndex indexPointer indexInterval skipInterval newSuffixStart maxSkipLevels indexInterval is negative must be  0 skipInterval is negative must be  0 clone seek next scanTo term prev termInfo termInfo docFreq freqPointer proxPointer close LorgapacheluceneindexcodecspreflexSegmentTermEnum,index,0.0579791301483477
200,index/codecs/preflex/SegmentTermPositions,org/apache/lucene/index/codecs/preflex/SegmentTermPositions,proxStream proxStreamOrig proxCount position payloadLength needToLoadPayload lazySkipPointer lazySkipProxCount seek close nextPosition readDeltaPosition skippingDoc next read TermPositions does not support processing multiple documents in one call. Use TermDocs instead. skipProx skipPositions skipPayload lazySkip getPayloadLength getPayload Either no payload exists at this term position or an attempt was made to load it more than once. isPayloadAvailable LorgapacheluceneindexcodecspreflexSegmentTermPositions,index,0.0
201,index/codecs/preflex/TermBuffer,org/apache/lucene/index/codecs/preflex/TermBuffer,field term bytes utf8AsUTF16Comparator newSuffixStart compareTo read set set reset toTerm clone,index,0.05161088780192146
202,index/codecs/preflex/TermInfo,org/apache/lucene/index/codecs/preflex/TermInfo,docFreq freqPointer proxPointer skipOffset set set,index,0.05850264108325588
203,index/codecs/preflex/TermInfosReader,org/apache/lucene/index/codecs/preflex/TermInfosReader,termEnum,index,0.06622140328469876
204,index/codecs/pulsing/PulsingCodec,org/apache/lucene/index/codecs/pulsing/PulsingCodec,freqCutoff Pulsing toString freqCutoff fieldsConsumer fieldsProducer files getExtensions,index,0.09207829095995938
205,index/codecs/pulsing/PulsingPostingsReaderImpl,org/apache/lucene/index/codecs/pulsing/PulsingPostingsReaderImpl,postings omitTF storePayloads skipDocs docID freq reset canReuse nextDoc freq docID advance LorgapacheluceneindexcodecspulsingPulsingPostingsReaderImpl,index,0.07642005936930865
206,index/codecs/pulsing/PulsingPostingsWriterImpl,org/apache/lucene/index/codecs/pulsing/PulsingPostingsWriterImpl,payload termFreq pos docID,index,0.07621827512930515
207,index/codecs/sep/IntIndexInput,org/apache/lucene/index/codecs/sep/IntIndexInput,read seek set clone,index,0.010103845074375525
208,index/codecs/sep/IntIndexOutput,org/apache/lucene/index/codecs/sep/IntIndexOutput,mark set write,index,0.010103845074375525
209,index/codecs/sep/IntStreamFactory,org/apache/lucene/index/codecs/sep/IntStreamFactory,openInput openInput createOutput,index,0.003929273084479371
210,index/codecs/sep/SepPostingsReaderImpl,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,freqIn docIn posIn payloadIn skipIn skipInterval maxSkipLevels skipMinimum doc skp frq pos pyl files doc skp frq pos pyl init SepDocFreqSkip close newTermState readTermsBlock nextTerm docs docsAndPositions LorgapacheluceneindexcodecssepSepPostingsReaderImpl,index,0.0
211,index/codecs/sep/SepPostingsWriterImpl,org/apache/lucene/index/codecs/sep/SepPostingsWriterImpl,CODEC SepDocFreqSkip DOCEXTENSION doc SKIPEXTENSION skp FREQEXTENSION frq POSEXTENSION pos PAYLOADEXTENSION pyl VERSIONSTART VERSIONCURRENT freqOut freqIndex posOut posIndex docOut docIndex payloadOut skipOut termsOut skipListWriter skipInterval skipMinimum maxSkipLevels totalNumDocs storePayloads omitTF lastSkipFP fieldInfo lastPayloadLength lastPosition payloadStart lastPayloadStart lastDocID df pendingTermCount indexBytesWriter doc frq pos pyl skp start SepDocFreqSkip startTerm setField startDoc docs out of order  flushTermsBlock addPosition position lastPosition finishDoc finishTerm close getExtensions doc frq skp pos pyl LorgapacheluceneindexcodecssepSepPostingsWriterImpl,index,0.0
212,index/codecs/sep/SepSkipListReader,org/apache/lucene/index/codecs/sep/SepSkipListReader,currentFieldStoresPayloads freqIndex docIndex posIndex payloadPointer payloadLength lastFreqIndex lastDocIndex lastPosIndex lastPayloadPointer lastPayloadLength omitTF setOmitTF init getPayloadPointer getPayloadLength seekChild setLastSkipData getFreqIndex getPosIndex getDocIndex readSkipData,index,0.0
213,index/codecs/sep/SepSkipListWriter,org/apache/lucene/index/codecs/sep/SepSkipListWriter,lastSkipDoc lastSkipPayloadLength lastSkipPayloadPointer docIndex freqIndex posIndex freqOutput posOutput payloadOutput curDoc curStorePayloads curPayloadLength curPayloadPointer omitTF setOmitTF setPosOutput setPayloadOutput setSkipData resetSkip writeSkipData LorgapacheluceneindexcodecssepSepSkipListWriter,index,0.0019646365422396855
214,index/codecs/simpletext/SimpleTextCodec,org/apache/lucene/index/codecs/simpletext/SimpleTextCodec,POSTINGSEXTENSION pst SimpleText fieldsConsumer fieldsProducer getPostingsFileName pst files getExtensions pst,index,0.0927183585237327
215,index/codecs/simpletext/SimpleTextFieldsReader,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsReader,termsStart omitTF sumTotalTermFreq fst termCount scratch loadTerms iterator getComparator getUniqueTermCount getSumTotalTermFreq,index,0.07628054496192714
216,index/codecs/simpletext/SimpleTextFieldsWriter,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,,index,0.07634291662583714
217,index/codecs/standard/DefaultSkipListReader,org/apache/lucene/index/codecs/standard/DefaultSkipListReader,currentFieldStoresPayloads freqPointer proxPointer payloadLength lastFreqPointer lastProxPointer lastPayloadLength init getFreqPointer getProxPointer getPayloadLength seekChild setLastSkipData readSkipData,index,0.002619515389652914
218,index/codecs/standard/DefaultSkipListWriter,org/apache/lucene/index/codecs/standard/DefaultSkipListWriter,lastSkipDoc lastSkipPayloadLength lastSkipFreqPointer lastSkipProxPointer freqOutput proxOutput curDoc curStorePayloads curPayloadLength curFreqPointer curProxPointer setSkipData resetSkip writeSkipData,index,0.06534392038998443
219,index/codecs/standard/StandardCodec,org/apache/lucene/index/codecs/standard/StandardCodec,TERMSCACHESIZE FREQEXTENSION frq PROXEXTENSION prx Standard fieldsConsumer fieldsProducer files getExtensions getStandardExtensions frq prx,index,0.09235152030998893
220,index/codecs/standard/StandardPostingsReader,org/apache/lucene/index/codecs/standard/StandardPostingsReader,startFreqIn freqIn proxIn limit ord doc freq position skipDocs freqOffset skipOffset proxOffset posPendingCount skipped skipper lazyProxPointer reset nextDoc docID freq advance nextPosition nextPosition was called too many times more than freq times posPendingCount getPayload No payloads exist for this field hasPayload LorgapacheluceneindexcodecsstandardStandardPostingsReader,index,0.07628054496192714
221,index/codecs/standard/StandardPostingsWriter,org/apache/lucene/index/codecs/standard/StandardPostingsWriter,CODEC StandardPostingsWriterImpl VERSIONSTART VERSIONCURRENT freqOut proxOut skipListWriter skipInterval skipMinimum maxSkipLevels totalNumDocs termsOut omitTermFreqAndPositions storePayloads lastFreqStart freqStart lastProxStart proxStart fieldInfo lastPayloadLength lastPosition pendingCount bytesWriter lastDocID df frq prx start StandardPostingsWriterImpl startTerm setField startDoc docs out of order  docID totalNumDocs addPosition omitTermFreqAndPositions is true position lastPosition finishDoc finishTerm flushTermsBlock close LorgapacheluceneindexcodecsstandardStandardPostingsWriter,index,0.07634291662583714
222,queryParser/CharStream,org/apache/lucene/queryParser/CharStream,readChar getColumn getLine getEndColumn getEndLine getBeginColumn getBeginLine backup BeginToken GetImage GetSuffix Done,queryparser,0.008185985592665358
223,queryParser/FastCharStream,org/apache/lucene/queryParser/FastCharStream,buffer bufferLength bufferPosition tokenStart bufferStart input readChar refill read past eof BeginToken backup GetImage GetSuffix Done Caught  ignoring. getColumn getLine getEndColumn getEndLine getBeginColumn getBeginLine,queryparser,0.0044204322200392925
224,queryParser/MultiFieldQueryParser,org/apache/lucene/queryParser/MultiFieldQueryParser,fields boosts getFieldQuery applySlop getFieldQuery getFuzzyQuery getPrefixQuery getWildcardQuery getRangeQuery parse queries.length  fields.length parse fields.length  flags.length parse queries fields and flags array have have different length,queryparser,0.0
225,queryParser/ParseException,org/apache/lucene/queryParser/ParseException,specialConstructor currentToken expectedTokenSequences tokenImage eol line.separator line.separator line.separator getMessage Encountered   at line column Was expecting Was expecting one of addescapes b t n f r u,queryparser,0.005893909626719057
226,queryParser/QueryParser,org/apache/lucene/queryParser/QueryParser,,queryparser,0.0019646365422396855
227,queryParser/QueryParserBase,org/apache/lucene/queryParser/QueryParserBase,CONJNONE CONJAND CONJOR MODNONE MODNOT MODREQ ANDOPERATOR OROPERATOR operator lowercaseExpandedTerms multiTermRewriteMethod allowLeadingWildcard enablePositionIncrements analyzer field phraseSlop fuzzyMinSim fuzzyPrefixLength locale dateResolution fieldToDateResolution rangeCollator autoGeneratePhraseQueries init ReInit TopLevelQuery parse Cannot parse  Cannot parse  Cannot parse   too many boolean clauses getAnalyzer getField getAutoGeneratePhraseQueries setAutoGeneratePhraseQueries getFuzzyMinSim setFuzzyMinSim getFuzzyPrefixLength setFuzzyPrefixLength setPhraseSlop getPhraseSlop setAllowLeadingWildcard getAllowLeadingWildcard setEnablePositionIncrements getEnablePositionIncrements setDefaultOperator getDefaultOperator setLowercaseExpandedTerms getLowercaseExpandedTerms setMultiTermRewriteMethod getMultiTermRewriteMethod setLocale getLocale setDateResolution setDateResolution Field cannot be null. getDateResolution Field cannot be null. setRangeCollator getRangeCollator addClause Clause cannot be both required and prohibited getFieldQuery newFieldQuery LorgapacheluceneanalysistokenattributesTermToBytesRefAttribute LorgapacheluceneanalysistokenattributesTermToBytesRefAttribute LorgapacheluceneanalysistokenattributesPositionIncrementAttribute LorgapacheluceneanalysistokenattributesPositionIncrementAttribute getFieldQuery getRangeQuery newBooleanQuery newBooleanClause newTermQuery newPhraseQuery newMultiPhraseQuery newPrefixQuery newRegexpQuery newFuzzyQuery newRangeQuery newMatchAllDocsQuery newWildcardQuery getBooleanQuery getBooleanQuery getWildcardQuery  or  not allowed as first character in WildcardQuery getRegexpQuery getPrefixQuery  not allowed as first character in PrefixQuery getFuzzyQuery handleBareTokenQuery Minimum similarity for a FuzzyQuery has to be between 0.0f and 1.0f  Fractional edit distances are not allowed handleQuotedTerm handleBoost discardEscapeChar Truncated unicode escape sequence. Term can not end with escape character. hexToInt Nonehex character in unicode escape sequence escape LorgapachelucenequeryParserQueryParserBase,queryparser,0.002619515389652914
228,queryParser/QueryParserConstants,org/apache/lucene/queryParser/QueryParserConstants,EOF NUMCHAR ESCAPEDCHAR TERMSTARTCHAR TERMCHAR WHITESPACE QUOTEDCHAR AND OR NOT PLUS MINUS BAREOPER LPAREN RPAREN COLON STAR CARAT QUOTED TERM FUZZYSLOP PREFIXTERM WILDTERM REGEXPTERM RANGEINSTART RANGEEXSTART NUMBER RANGETO RANGEINEND RANGEEXEND RANGEQUOTED RANGEGOOP Boost Range DEFAULT tokenImage EOF NUMCHAR ESCAPEDCHAR TERMSTARTCHAR TERMCHAR WHITESPACE QUOTEDCHAR token of kind 7 AND OR NOT BAREOPER QUOTED TERM FUZZYSLOP PREFIXTERM WILDTERM REGEXPTERM NUMBER TO RANGEQUOTED RANGEGOOP,queryparser,0.0044204322200392925
229,queryParser/QueryParserTokenManager,org/apache/lucene/queryParser/QueryParserTokenManager,debugStream jjbitVec0 jjbitVec1 jjbitVec3 jjbitVec4 jjnextStates jjstrLiteralImages lexStateNames jjnewLexState jjtoToken jjtoSkip inputstream jjrounds jjstateSet curChar curLexState defaultLexState jjnewStateCnt jjround jjmatchedPos jjmatchedKind setDebugStream jjStopStringLiteralDfa2 jjStartNfa2 jjStopAtPos jjMoveStringLiteralDfa02 jjStartNfaWithStates2 jjMoveNfa2 jjMoveStringLiteralDfa00 jjMoveNfa0 jjStopStringLiteralDfa1 jjStartNfa1 jjMoveStringLiteralDfa01 jjMoveStringLiteralDfa11 jjStartNfaWithStates1 jjMoveNfa1 jjCanMove0 jjCanMove1 jjCanMove2 ReInit ReInitRounds ReInit SwitchTo Error Ignoring invalid lexical state . State unchanged. jjFillToken getNextToken jjCheckNAdd jjAddStates jjCheckNAddTwoStates jjCheckNAddStates TO Boost Range DEFAULT,queryparser,0.002619515389652914
230,queryParser/Token,org/apache/lucene/queryParser/Token,kind beginLine beginColumn endLine endColumn image next specialToken getValue toString newToken newToken,queryparser,0.008185985592665358
231,queryParser/TokenMgrError,org/apache/lucene/queryParser/TokenMgrError,LEXICALERROR STATICLEXERERROR INVALIDLEXICALSTATE LOOPDETECTED errorCode addEscapes b t n f r u LexicalError Lexical error at line column .  Encountered EOF after   getMessage,queryparser,0.004490597810833567
232,search/AutomatonQuery,org/apache/lucene/search/AutomatonQuery,getTermsEnum,search,0.00446508305054474
233,search/AutomatonTermsEnum,org/apache/lucene/search/AutomatonTermsEnum,runAutomaton sortedTransitions commonSuffixRef finite,search,0.0
234,search/BooleanClause,org/apache/lucene/search/BooleanClause,query occur getOccur setOccur getQuery setQuery isProhibited isRequired equals hashCode toString,search,0.014236886723901283
235,search/BooleanQuery,org/apache/lucene/search/BooleanQuery,maxClauseCount clauses disableCoord minNrShouldMatch getMaxClauseCount setMaxClauseCount maxClauseCount must be  1 isCoordDisabled setMinimumNumberShouldMatch getMinimumNumberShouldMatch add add getClauses clauses iterator createWeight rewrite extractTerms clone toString null equals hashCode access000 access100,search,0.01760896456377792
236,search/BooleanScorer,org/apache/lucene/search/BooleanScorer,doc score bits coord next,search,0.0
237,search/BooleanScorer2,org/apache/lucene/search/BooleanScorer2,requiredScorers optionalScorers prohibitedScorers coordinator countingSumScorer minNrShouldMatch doc Minimum number of optional scorers should not be negative countingDisjunctionSumScorer countingConjunctionSumScorer dualConjunctionSumScorer makeCountingSumScorer makeCountingSumScorerNoReq makeCountingSumScorerSomeReq addProhibitedScorers score score docID nextDoc score freq advance visitSubScorers access000 access100 access300,search,0.0
238,search/BoostAttribute,org/apache/lucene/search/BoostAttribute,setBoost getBoost,search,0.0044204322200392925
239,search/BoostAttributeImpl,org/apache/lucene/search/BoostAttributeImpl,boost setBoost getBoost clear copyTo,search,0.0
240,search/CachingSpanFilter,org/apache/lucene/search/CachingSpanFilter,filter cache hitCount missCount DeletesMode.DYNAMIC is not supported getDocIdSet getCachedResult bitSpans toString CachingSpanFilter equals hashCode,search,0.0
241,search/CachingWrapperFilter,org/apache/lucene/search/CachingWrapperFilter,cache deletesMode get mergeDeletes put LorgapachelucenesearchCachingWrapperFilter,search,0.0
242,search/Collector,org/apache/lucene/search/Collector,setScorer collect setNextReader acceptsDocsOutOfOrder,search,0.1044377931022358
243,search/ComplexExplanation,org/apache/lucene/search/ComplexExplanation,match getMatch setMatch isMatch getSummary MATCH NONMATCH,search,0.01289515984997321
