File_ID,File,Entity,Code,Module,Closeness_Centrality
195,storage/search/FeedbackResponseCommentSearchQuery,teammates/storage/search/FeedbackResponseCommentSearchQuery,instructors queryString prepareVisibilityQueryString OR courseId ins instructors courseIdLimit delim,storage.search,0.11645567787900282
196,storage/search/InstructorSearchDocument,teammates/storage/search/InstructorSearchDocument,instructor course instructor prepareData toDocument searchableText instructorAttribute delim searchableText fromResults instructorAttribute LteammatescommondatatransferattributesInstructorAttributes instructor doc results bundle sortInstructorResultList instructorList,storage.search,0.12768374183596104
197,storage/search/InstructorSearchQuery,teammates/storage/search/InstructorSearchQuery,queryString prepareVisibilityQueryString instructors,storage.search,0.12808003333942058
198,storage/search/SearchDocument,teammates/storage/search/SearchDocument,coursesDb fqDb frcDb frDb fsDb instructorsDb studentsDb build prepareData toDocument extractContentFromQuotedString quotedString filterOutCourseId courseId ins resultCourseId document results instructors courseIdSet filteredResults,storage.search,0.11513363045892212
199,storage/search/SearchManager,teammates/storage/search/SearchManager,ERRORNONTRANSIENTBACKENDISSUE Failed to put documents s into search index s due to nontransient backend issue ERRORMAXIMUMRETRIESEXCEEDED Failed to put documents s into search index s after maximum retries s log PERTHREADINDICESTABLE RM putDocument Failed to put documents s into search index s due to nontransient backend issue Failed to put documents s into search index s after maximum retries s indexName document putDocumentWithRetry Put document indexName document index putDocuments Failed to put documents s into search index s due to nontransient backend issue Failed to put documents s into search index s after maximum retries s failedDocuments indexName documents putDocumentsWithRetry Put documents indexName documents index searchDocuments indexName query deleteDocument indexName documentId getIndex indexSpec indexName indicesTable index getIndicesTable indicesTable,storage.search,0.1151587590948934
200,storage/search/SearchQuery,teammates/storage/search/SearchQuery,AND AND OR OR NOT NOT log visibilityQueryString options textQueryStrings searchableText instructors queryString queryString prepareVisibilityQueryString getFilterSize setTextFilter textField queryString trimmedQueryString preparedOrQueryString prepareOrQueryString s OR trimmedKey splitString queryString splitStrings keywords key isStartQuote trimmedKey preparedQueryString toQuery toString AND Query textQuery queryStringBuilder isfirstElement,storage.search,0.11636933202331122
201,storage/search/StudentSearchDocument,teammates/storage/search/StudentSearchDocument,student course student prepareData toDocument courseId searchableText studentAttribute delim searchableText fromResults studentAttribute LteammatescommondatatransferattributesStudentAttributes student doc results bundle fromResults studentAttribute LteammatescommondatatransferattributesStudentAttributes ins student doc results instructors bundle filteredResults sortStudentResultList studentList,storage.search,0.13039333725094607
202,storage/search/StudentSearchQuery,teammates/storage/search/StudentSearchQuery,instructors queryString queryString prepareVisibilityQueryString OR courseId ins instructors courseIdLimit delim,storage.search,0.13079601618925205
203,test/cases/BaseComponentTestCase,teammates/test/cases/BaseComponentTestCase,gaeSimulation backDoorLogic setUpGae tearDownGae writeFileToGcs googleId filename image doesFileExistInGcs fileKey getAccount account getCourse course getFeedbackQuestion fq getFeedbackResponseComment frc getFeedbackResponse fr getFeedbackSession fs getInstructor instructor getStudent student removeAndRestoreTypicalDataBundle dataBundle doRemoveAndRestoreDataBundle BACKDOORSTATUSSUCCESS BACKDOORSTATUSFAILURE dataBundle doPutDocuments BACKDOORSTATUSSUCCESS BACKDOORSTATUSFAILURE dataBundle,testDriver,0.08482187186248441
204,test/cases/BaseTestCase,teammates/test/cases/BaseTestCase,dummySessionToken TS description printTestClassHeader printTestClassFooter completed print message getTypicalDataBundle typicalDataBundle.json loadDataBundle srctestresourcesdata LteammatescommondatatransferDataBundle pathToJsonFile jsonString pathToJsonFileParam signalFailureToDetectException Expected exception not detected. messages ignoreExpectedException ignorePossibleException invokeMethod definingClass methodName parameterTypes invokingObject args method getPopulatedErrorMessage messageTemplate userInput fieldName errorReason getPopulatedErrorMessage LteammatescommonutilFieldValidator getPopulatedErrorMessage LjavalangString LjavalangString LjavalangString LjavalangString messageTemplate userInput fieldName errorReason maxLength getPopulatedEmptyStringErrorMessage messageTemplate fieldName maxLength assertTrue condition assertTrue message condition assertFalse condition assertFalse message condition assertEquals expected actual assertEquals message expected actual assertEquals expected actual assertEquals message expected actual assertEquals expected actual assertEquals message expected actual assertEquals expected actual assertEquals expected actual delta assertEquals expected actual assertNull object assertNull message object assertNotNull object assertNotNull message object fail message,testDriver,0.06153457288847178
205,test/cases/BaseTestCaseWithBackDoorApiAccess,teammates/test/cases/BaseTestCaseWithBackDoorApiAccess,getAccount googleId getAccount account getAccountWithRetry getAccount googleId getCourse courseId getCourse course getCourseWithRetry getCourse courseId getFeedbackQuestion courseId feedbackSessionName qnNumber getFeedbackQuestion fq getFeedbackQuestionWithRetry getFeedbackQuestion courseId feedbackSessionName qnNumber getFeedbackResponseComment Method not used frc getFeedbackResponse fr getFeedbackSession courseId feedbackSessionName getFeedbackSession fs getFeedbackSessionWithRetry getFeedbackSession courseId feedbackSessionName getInstructor courseId instructorEmail getInstructor instructor getInstructorWithRetry getInstructor courseId instructorEmail getKeyForInstructor courseId instructorEmail getKeyForInstructorWithRetry getKeyForInstructor courseId instructorEmail getStudent student doRemoveAndRestoreDataBundle testData doPutDocuments testData,testDriver,0.03287782438100392
206,test/cases/BaseTestCaseWithDatastoreAccess,teammates/test/cases/BaseTestCaseWithDatastoreAccess,VERIFICATIONRETRYCOUNT VERIFICATIONRETRYDELAYINMS OPERATIONRETRYCOUNT OPERATIONRETRYDELAYINMS persistenceRetryManager verifyPresentInDatastore account instructor course student data accounts instructors courses students getEntity Unknown entity type expected verifyAbsentInDatastore entity retryLimit actual verifyPresentInDatastore expected retryLimit actual verifyEquals Unknown entity type expectedAccount actualAccount expectedCourse actualCourse expectedFq actualFq expectedFrc actualFrc expectedFr actualFr expectedFs actualFs expectedInstructor actualInstructor expectedStudent actualStudent expected actual getAccount equalizeIrrelevantData expected actual getCourse equalizeIrrelevantData expected actual getFeedbackQuestion equalizeIrrelevantData expected actual getFeedbackResponseComment getFeedbackResponse equalizeIrrelevantData expected actual getFeedbackSession equalizeIrrelevantData expected actual getInstructor equalizeIrrelevantData expected actual getStudent equalizeIrrelevantData expected actual removeAndRestoreDataBundle BACKDOORSTATUSSUCCESS Retrying removeAndRestoreDataBundle  BACKDOORSTATUSSUCCESS testData retryLimit backDoorOperationStatus doRemoveAndRestoreDataBundle putDocuments BACKDOORSTATUSSUCCESS Retrying putDocuments  BACKDOORSTATUSSUCCESS testData retryLimit backDoorOperationStatus doPutDocuments,testDriver,0.07902323380633454
207,test/cases/BaseTestCaseWithMinimalGaeEnvironment,teammates/test/cases/BaseTestCaseWithMinimalGaeEnvironment,helper setUpGae tearDownGae,testDriver,0.04935390269024135
208,test/cases/BaseTestCaseWithObjectifyAccess,teammates/test/cases/BaseTestCaseWithObjectifyAccess,closeable setupObjectify tearDownObjectify,testDriver,0.06152587772125047
209,test/cases/action/ActionResultTest,teammates/test/cases/action/ActionResultTest,testAppendParameters pageinstructorHome pageinstructorHome user david pageinstructorHomeuserdavid svr testFileDownloadResult pageinstructorFeedbackResultsDownload Normal name abcabc attachment filenameNormal name.csvfilename UTF8Normalname.csv download testFileDownloadResultfileNameWithUnicodeCharactershasCorrectContentDesposition pageinstructorFeedbackResultsDownload  rates abcabc attachment filename rates.csvfilename UTF8C2A3rates.csv download,testDriver,0.0
210,test/cases/action/AdminAccountDeletePageActionTest,teammates/test/cases/action/AdminAccountDeletePageActionTest,getActionUri adminadminAccountDelete testExecuteAndPostProcess success delete entire account instructor1OfCourse1 instructorid account true admin.user admin.user The Account has been deleted adminadminAccountManagementPage admin.user instructor1OfCourse1 submissionParams adminUserId deleteAction result getAction params testAccessControl submissionParams getAction,testDriver,0.0
211,test/cases/action/AdminAccountDetailsPageActionTest,teammates/test/cases/action/AdminAccountDetailsPageActionTest,getActionUri adminadminAccountDetailsPage testExecuteAndPostProcess case view instructor account details instructor1OfCourse1 instructorid admin.user admin.user jspadminAccountDetails.jsp admin.user instructor1OfCourse1 submissionParams adminUserId action result data getAction params testAccessControl submissionParams getAction,testDriver,0.0
212,test/cases/action/AdminAccountManagementPageActionTest,teammates/test/cases/action/AdminAccountManagementPageActionTest,getActionUri adminadminAccountManagementPage testExecuteAndPostProcess case view admin acount management page admin.user admin.user jspadminAccountManagement.jsp admin.user submissionParams adminUserId action result getAction params testAccessControl submissionParams getAction,testDriver,0.0
213,test/cases/action/AdminActivityLogPageActionTest,teammates/test/cases/action/AdminActivityLogPageActionTest,LOGMESSAGEINDEXTODAY LOGMESSAGEINDEXYESTERDAY LOGMESSAGEINDEXTWODAYSAGO LOGMESSAGEINDEXMANYLOGS LOGMESSAGEINTERVALMANYLOGS logMessages formatterAdminTime getActionUri adminadminActivityLogPage prepareTestData loadLogMessages srctestresourcesdatatypicalLogMessage.json pathToJsonFile jsonString listType initVariable ddMMyy AsiaSingapore testExecuteAndPostProcess removeAndRestoreLogMessage admin twoDaysAgo yesterday today filterQueryinvalidQuerydefaultSearchPerformed unknown filterQuery filterQuery info filterQuery info filterQuery requestservlet3 unknownconnector roleStudent filterQuery unknownservlet3  roleStudent filterQuery informationunkown filterQuery testdata true expected query filterLogswithUrlParamsshowTestDataAndExcludedUriAccordingly testdata true all true testdata true all true expected filterQueryvalidQuery froms filterQuery to s filterQuery from s  and  tos filterQuery from  s  to s filterQuery person Name1 filterQuery personid1google.com    tos filterQuery person  email2email.com  froms  tos filterQuery role  Admin  person  id1google.com.sg filterQuery request  servlet3  roleStudent filterQuery responseaction1  requestservlet1 filterQuery time 50 filterQuery info keyword1 filterQuery infokeyword2      froms filterQuery idid02 testdata true filterQuery expected yesterday query twoDaysAgo today filterQueryAndUrlParamscombinationWithEachOtherquerySuccessful infokeyword1 filterQuery all true personName1  froms and tos filterQuery all true roleAdmin filterQuery testdata true time50  froms and tos filterQuery testdata true all true today twoDaysAgo expected query filterQueryqueryDifferentAppVersionsquerySuccessful version2 filterQuery version2 1 filterQuery expected query statusMessagevalidQuerygeneratedCorrectly personidOfInstructor1OfCourse1 filterQuery to filterQuery from filterQuery yesterday action statusMessage query toDate fromDate loadingLocalTimeAjaxQueryvalidAndInvalidInputsreturnCorrectly ddMMyyyy HHmmss Local Time Unavailable Unregistered Unknown Instructor instructorWithoutCourses Student student1InUnregisteredCourse UnregisteredunregisteredCourse Unregistered Admin admin StudentM admin Instructor idOfInstructor1OfCourse1 Student student1InArchivedCourse UnregisteredidOfTypicalCourse1 Unregistered now sdf failureMsg continueSearchsearchFromDifferentTimesearchCorrectly searchTimeOffset searchTimeOffset searchTimeOffset filterQuery infokeyword1 testdata true searchTimeOffset filterQuery froms searchTimeOffset filterQuery tos yesterday twoDaysAgo threeDaysAgo fourDaysAgo expected params yesterdayBegin toDate removeAndRestoreManyLogs admin today statusMessageAndContinueSearchwithManyLogssearchCorrectly searchTimeOffset searchTimeOffset filterQuery requesttestdata1 filterQuery requesttestdata1 searchTimeOffset today action result earliestDateInUtc nextSearch verifyContinueSearch params expected totalLogs filteredLogs earliestDateInUtc action result pageData verifyActionResult expectedLogs params action result pageData actualLogs verifyLogs expect to contain actualMsg expectedLogs actualLogs expectedMsgs generateExpectedMsgFrom expectedLogs result verifyStatusMessage ddMMyyyy HH AsiaSingapore Total Logs gone through in last search Total Relevant Logs found in last search Logs are from following versions 1 All available versions 1 The earliest log entry checked on b message totalLogs filteredLogs earliestDateInUtc sdf verifyLocalTimeInStatusMessage ddMMyyyy HH in Local Time Zone .1f message timeInUtc localTimeZone sdf timeLocal verifyLoadingLocalTimeAjaxResult logRole logGoogleId logTimeInAdminTimeZone expected role googleId timeInMillis params action result pageData verifyManyLogs totalLogs first last pageData statusMessage earliestDateInUtc actualLogs numLogs verifyLogsIdInRange id402d actualLogs first last getLogsFromLogTemplateRows row rows logs insertLogMessagesAtTime msgList timeMillis insertLogMessageAtTimeWithInterval msgList timeMillis intervalInSecond levelInfo logTimeInMillis createTestDataRequestInfoAtTime TEST timeMillis testStr defaultVersion getBeginOfTheDayOffsetNowInAdminTimeZone dayOffset calendar getEndOfTheDayOffsetNowInAdminTimeZone dayOffset calendar adminTimeZoneToUtc calendar getAction params testAccessControl submissionParams getAction,testDriver,0.0
214,test/cases/action/AdminEmailComposePageActionTest,teammates/test/cases/action/AdminEmailComposePageActionTest,adminEmailsLogic prepareTestData AdminEmailComposePageTest.json getActionUri adminadminEmailComposePage getAction params testExecuteAndPostProcess admin.user admin.user compose new email  typical values given  success jspadminEmail.jsp admin.user adminEmailComposePage Page Load edit existing email  typical values given  success adminEmail1 emailid jspadminEmail.jsp admin.user Edit Email Admin Email 1 ltbgtbold tagsltx2fbgt edit existing email  email does not exist  failure nonexistingEmailId emailid jspadminEmail.jsp admin.user The requested email was not found The requested email was not found adminUserId action pageResult normalLogSegment data emailData email expectedLogSegment emailId testAccessControl getAction,testDriver,0.0
215,test/cases/action/AdminEmailComposeSaveActionTest,teammates/test/cases/action/AdminEmailComposeSaveActionTest,adminEmailsLogic prepareTestData AdminEmailComposePageTest.json getActionUri adminadminEmailComposeSave getAction params testExecuteAndPostProcess admin.user admin.user save new email  typical values given  success New Email Subject pEmail Contentp testexample.tmt emailcontent emailsubject adminemailaddressreceivers jspadminEmail.jsp admin.user Email draft has been saved brSubject New Email Subject Email draft has been saved Email should be saved and should exists. save new email  invalid subject  failure pEmail Contentp Not starting with alphanumeric testexample.tmt emailcontent emailsubject adminemailaddressreceivers jspadminEmail.jsp admin.user Servlet Action Failure Not starting with alphanumeric is not acceptable to TEAMMATES as aan email subject save new email  invalid content  failure valid subject testexample.tmt emailcontent emailsubject adminemailaddressreceivers jspadminEmail.jsp admin.user Servlet Action Failure email content should not be empty. save existing email  typical values given  success adminEmail1 valid content valid existing email subject testexample.tmt test2example.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Email draft has been saved brSubject valid existing email subject Email draft has been saved Email should be saved and should exists. save existing email  values require sanitization  success p onclickalerthellocontentsp div unclosed tags scriptalerthelloscript valid existing email subject bTo check sanitizationb testexample.tmt test2example.tmt test3example.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Email draft has been saved brSubject valid existing email subject ltbgtTo check sanitizationltx2fbgt Email draft has been saved Email should be saved and should exists. save existing email  invalid subject  failure valid content testexample.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Servlet Action Failure The provided email subject is not acceptable to TEAMMATES as it contains only whitespace or contains extra spaces at the beginning or at the end of the text. save existing email  invalid content  failure valid subject testexample.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Servlet Action Failure email content should not be empty. save nonexisting email  typical values given  success nonExisitingId valid content valid nonexisting email subject bTo check sanitizationb testexample.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Email draft has been saved brSubject valid nonexisting email subject ltbgtTo check sanitizationltx2fbgt Email draft has been saved Email should be saved and should exists. save nonexisting email  invalid subject  failure nonExisitingId valid content testexample.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Servlet Action Failure The field email subject is empty. save nonexisting email  invalid content  failure nonExisitingId valid subject testexample.tmt emailcontent emailsubject adminemailaddressreceivers emailid jspadminEmail.jsp admin.user Servlet Action Failure email content should not be empty. adminUserId subject content receiver action pageResult expectedLogSegment data savedEmail expectedStatus emailData email emailId testAccessControl getAction,testDriver,0.0
216,test/cases/action/AdminEmailLogPageActionTest,teammates/test/cases/action/AdminEmailLogPageActionTest,LOGMESSAGEINDEXTODAY LOGMESSAGEINDEXYESTERDAY LOGMESSAGEINDEXTWODAYSAGO LOGMESSAGEINDEXMANYLOGS LOGMESSAGEINTERVALMANYLOGS logMessages formatterAdminTime getActionUri adminadminEmailLogPage prepareTestData loadLogMessages srctestresourcesdatatypicalEmailLogMessage.json pathToJsonFile jsonString listType initVariable ddMMyy AsiaSingapore testExecuteAndPostProcess removeAndRestoreLogMessage admin twoDaysAgo yesterday today filterQueryinvalidQuerydefaultSearchPerformed unknown filterQuery filterQuery info filterQuery info filterQuery receiver unknownconnector infocontent filterQuery unknownsubject1  infokeyword1 filterQuery informationunknown filterQuery all true expected query filterLogswithUrlParamsshowTestData all true expected filterQueryvalidQuery afters filterQuery before s filterQuery after s  and  befores filterQuery after  s  before s filterQuery receiver email1email.com filterQuery subjectsubject2    befores filterQuery info keyword3 filterQuery infokeyword4      afters filterQuery expected yesterday query twoDaysAgo today filterQueryAndUrlParamscombinationWithEachOtherquerySuccessful infokeyword1  afters filterQuery all true subjectsubject1  befores filterQuery all true yesterday twoDaysAgo expected query filterQueryqueryDifferentAppVersionsquerySuccessful version2 filterQuery version2 1 filterQuery expected query statusMessagevalidQuerygeneratedCorrectly after filterQuery twoDaysAgo action statusMessage query continueSearchsearchFromDifferentTimesearchCorrectly offset offset offset filterQuery subjectsubject2 all true offset filterQuery afters offset filterQuery befores yesterday threeDaysAgo expected params toDate removeAndRestoreManyLogs admin today statusMessageAndContinueSearchwithManyLogssearchCorrectly offset offset filterQuery receiveremail1email.com filterQuery receiveremail1email.com offset today action result nextSearch verifyContinueSearch params expected totalLogs action result pageData verifyActionResult expectedLogs params action result pageData actualLogs verifyLogs expectedLogs actualLogs expectedMsgs generateExpectedMsgFrom expectedLogs result verifyStatusMessage Total Logs gone through in last search message totalLogs verifyManyLogs totalLogs first last pageData statusMessage actualLogs verifyLogsIdInRange id402d actualLogs first last insertLogMessagesAtTime msgList timeMillis insertLogMessageAtTimeWithInterval msgList timeMillis intervalInSecond levelInfo logTimeInMillis createTestDataRequestInfoAtTime TEST timeMillis testStr defaultVersion getLogsFromLogTemplateRows row rows logs getEndOfTheDayOffsetNowInAdminTimeZone dayOffset calendar adminTimeZoneToUtc calendar getAction params testAccessControl getAction,testDriver,0.0
217,test/cases/action/AdminExceptionTestActionTest,teammates/test/cases/action/AdminExceptionTestActionTest,getActionUri adminadminExceptionTest testExecuteAndPostProcess getAction params testAccessControl submissionParams getAction,testDriver,0.0
218,test/cases/action/AdminHomePageActionTest,teammates/test/cases/action/AdminHomePageActionTest,getActionUri adminadminHomePage testExecuteAndPostProcess Normal case starting with a blank adminHome page admin.user admin.user jspadminHome.jsp adminUserId result startingPageData getAction params testAccessControl submissionParams getAction,testDriver,0.0
219,test/cases/action/AdminInstructorAccountAddActionTest,teammates/test/cases/action/AdminInstructorAccountAddActionTest,getActionUri adminadminInstructorAccountAdd testGenerateNextDemoCourseId testExecuteAndPostProcess James JamesBond jamesbond89gmail.tmt TEAMMATES Test Institute 1 admin.user Not enough parameters admin.user instructorshortname James instructorshortname James instructorname JamesBond instructorshortname James instructorname JamesBond instructoremail jamesbond89gmail.tmt instructorshortname James instructorname JamesBond instructorinstitution TEAMMATES Test Institute 1 instructorshortname James instructoremail jamesbond89gmail.tmt instructorinstitution TEAMMATES Test Institute 1 instructorname JamesBond instructoremail jamesbond89gmail.tmt instructorinstitution TEAMMATES Test Institute 1 Normal case not importing demo couse extra spaces around values James JamesBond jamesbond89gmail.tmt TEAMMATES Test Institute 1 instructorshortname James instructorname JamesBond instructoremail jamesbond89gmail.tmt instructorinstitution TEAMMATES Test Institute 1 Instructor JamesBond has been successfully created James jamesbond89gmail.tmt Error invalid parameter Bond James20Bond99 instructorshortname Bond instructorname James20Bond99 instructoremail jamesbond89gmail.tmt instructorinstitution TEAMMATES Test Institute 1 James20Bond99 is not acceptable to TEAMMATES as aan person name because it contains invalid characters. All person name must start with an alphanumeric character and cannot contain any vertical bar  or percent sign . jamesbond89gmail.tmt Bond TEAMMATES Test Institute 1 James20Bond99 Normal case importing demo couse instructorshortname Bond instructorname JamesBond instructoremail jamesbond89gmail.tmt instructorinstitution TEAMMATES Test Institute 1 Instructor JamesBond has been successfully created Bond jamesbond89gmail.tmt jamesbond89gmail.tmt newInstructorShortName name email institute adminUserId newInstructorShortNameWithSpaces nameWithSpaces emailWithSpaces instituteWithSpaces emailSent anotherNewInstructorShortName invalidName expectedError rInvalidParam pageData testGenerateNextDemoCourseIdForLengthLimit .gmademo gmail.tmt .gmademo demo .gmademo gmail.tmt .gmademo .gmademo .gmademo .gmademo .gmademo gmail.tmt .gmademo gmail.tmt .gmademo gmail.tmt .gmademo .gmademo .gmademo .gmademo .gmademo .gmademo .gmademo .gmademo maximumIdLength normalIdSuffix atEmail normalIdSuffixLength strShortWithWordDemo strWayShorterThanMaximum strOneCharShorterThanMaximum strOneCharLongerThanMaximum generateNextDemoCourseId generateNextDemoCourseId LjavalangString instructorEmailOrProposedCourseId maximumIdLength getAction params getDemoCourseIdRoot demo instructorEmail splitEmail head emailAbbreviation testAccessControl submissionParams getAction,testDriver,0.0
220,test/cases/action/AdminSearchPageActionTest,teammates/test/cases/action/AdminSearchPageActionTest,getActionUri adminadminSearchPage testExecuteAndPostProcess getAction params testAccessControl submissionParams getAction,testDriver,0.0
221,test/cases/action/BaseActionTest,teammates/test/cases/action/BaseActionTest,dataBundle getActionUri getAction testExecuteAndPostProcess testAccessControl baseClassSetup prepareTestData getShowPageResult getRedirectResult getAjaxResult getFileDownloadResult getImageResult addUserIdToParams user userId params list addStudentAuthenticationInfo idOfTypicalCourse1 student6InCourse1gmail.tmt key studentemail params unregStudent list createValidParamsForProfile studentshortname short studentprofileemail eemail.com studentprofileinstitute TEAMMATES Test Institute 5 studentnationality American studentgender other studentprofilemoreinfo This is more info on me createInvalidParamsForProfile studentshortname short studentprofileemail invalid.email studentprofileinstitute institute studentnationality USA studentgender female studentprofilemoreinfo This is more info on me createParamsCombinationForFeedbackSession visibledate visibletime sessionVisibleFromButton publishdate publishtime resultsVisibleFromButton instructions atopen custom never never scripttestscriptinstructions later Incorrect order courseId fsName order typicalCase paramList indexOfSessionVisibleDate indexOfSessionVisibleTime indexOfSessionVisibleButtonValue indexOfSessionPublishDate indexOfSessionPublishTime indexOfResultsVisibleButtonValue indexOfSessionInstructionsValue createParamsForTypicalFeedbackSession courseid fsname startdate starttime enddate endtime sessionVisibleFromButton custom visibledate visibletime resultsVisibleFromButton atvisible publishdate publishtime timezone graceperiod instructions instructions courseId fsName createParamsForTypicalFeedbackQuestion courseid fsname givertype recipienttype questionnum questiontype TEXT questiontext question questiondescription more details numofrecipientstype custom numofrecipients showresponsesto showgiverto showrecipientto questionedittype edit courseId fsName modifyParamValue Cannot find parameter to modify. Cannot find parameter to modify. params key value verifyAssumptionFailure parameters verifyAnyRegisteredUserCanAccess submissionParams verifyOnlyAdminsCanAccess submissionParams verifyOnlyLoggedInUsersCanAccess submissionParams verifyOnlyInstructorsCanAccess submissionParams verifyOnlyInstructorsOfTheSameCourseCanAccess submissionParams verifyOnlyStudentsOfTheSameCourseCanAccess submissionParams verifyAccessibleWithoutLogin submissionParams verifyAccessibleForUnregisteredUsers nonregistered users can access unreg1.user instructor1OfCourse1 student1InCourse1 submissionParams unregUserId instructor1OfCourse1 student1InCourse1 verifyAccessibleForStudentsOfTheSameCourse students of the same course can access instructor1OfCourse1 student1InCourse1 submissionParams instructor1OfCourse1 student1InCourse1 verifyAccessibleForStudents students can access instructor1OfCourse1 student1InCourse1 student1InCourse2 submissionParams instructor1OfCourse1 student1InCourse1 otherStudent verifyAccessibleForUnregisteredStudents submissionParams verifyAccessibleForInstructorsOfTheSameCourse course instructor can access instructor1OfCourse1 student1InCourse1 instructor1OfCourse2 submissionParams instructor1OfCourse1 student1InCourse1 otherInstructor verifyAccessibleForInstructorsOfOtherCourses other course instructor can access instructor1OfCourse2 submissionParams otherInstructor verifyAccessibleForAdminToMasqueradeAsInstructor admin can access instructor1OfCourse1 admin.user submissionParams instructor1OfCourse1 verifyAccessibleForAdminToMasqueradeAsStudent admin can access student1InCourse1 admin.user submissionParams student1InCourse1 verifyUnaccessibleWithoutLogin notloggedin users cannot access instructor1OfCourse1 student1InCourse1 submissionParams instructor1OfCourse1 student1InCourse1 verifyUnaccessibleWithoutLoginMasquerade params verifyRedirectToLoginOrUnauthorisedException ue params verifyUnaccessibleForUnregisteredUsers nonregistered users cannot access unreg.user instructor1OfCourse1 student1InCourse1 submissionParams unregUserId instructor1OfCourse1 student1InCourse1 verifyUnaccessibleWithoutModifyCoursePrivilege without ModifyCourse privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutModifyInstructorPrivilege without ModifyInstructor privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutModifySessionPrivilege without ModifySession privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutModifyStudentPrivilege without ModifyStudent privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutViewStudentInSectionsPrivilege without ViewStudentInSections privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutViewSessionInSectionsPrivilege without ViewStudentInSections privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutModifySessionInSectionsPrivilege without ModifySessionInSections privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutSubmitSessionInSectionsPrivilege without SubmitSessionInSections privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleWithoutModifySessionCommentInSectionsPrivilege without ModifySessionCommentInSections privilege cannot access helperOfCourse1 submissionParams helperOfCourse1 verifyUnaccessibleForStudents students cannot access instructor1OfCourse1 student1InCourse1 submissionParams instructor1OfCourse1 student1InCourse1 verifyUnaccessibleForStudentsOfOtherCourses students of other courses cannot access student1InCourse2 submissionParams studentInOtherCourse verifyUnaccessibleForDifferentStudentOfTheSameCourses other students of the same course cannot access student2InCourse1 submissionParams differentStudentInSameCourse verifyUnaccessibleForInstructors instructors cannot access instructor1OfCourse1 student1InCourse1 submissionParams instructor1OfCourse1 student1InCourse1 verifyUnaccessibleForInstructorsOfOtherCourses other course instructor cannot access instructor1OfCourse2 submissionParams otherInstructor verifyCanAccess params verifyCanMasquerade params verifyCannotAccess You are not registered in the course result classNameOfResult params verifyCannotMasquerade params verifyRedirectTo expectedRedirectUrl params verifyNoTasksAdded action tasksAdded verifySpecifiedTasksAdded action taskName taskCount tasksAdded verifyNoEmailsSent action getEmailsSent action verifyNumberOfEmailsSent action emailCount addUnregStudentToCourse1 idOfTypicalCourse1 student6InCourse1gmail.tmt student6InCourse1gmail.tmt unregistered student6 In Course1 Team Unregistered Section 3 idOfTypicalCourse1 student getPageResultDestination error user parentUri isError userId pageDestination addParamToUrl url key value,testDriver,0.10539845758354756
222,test/cases/action/FeedbackSessionStatsPageActionTest,teammates/test/cases/action/FeedbackSessionStatsPageActionTest,getActionUri pagefeedbackSessionStatsPage testExecuteAndPostProcess instructor1OfCourse1 typical instructor accesses feedback stats of hisher course session1InCourse1 fsname courseid idOfInstructor1OfCourse1 fail instructor accesses stats of nonexistent feedback session nonexistentFeedbackSession fsname courseid Trying to access system using a nonexistent feedback session entity instructor1OfCourse1 instructorId submissionParams accessableFeedbackSession data nonexistentFeedbackSession hasThrownUnauthorizedAccessException exceptionMessage getAction params testAccessControl instructor1OfCourse1 session1InCourse1 fsname courseid instructor1OfCourse1 accessibleFeedbackSession submissionParams getAction,testDriver,0.0
