File_ID,File,Entity,Code,Module,Closeness_Centrality
236,persistence/ArgoTokenTable,org/argouml/persistence/ArgoTokenTable,STRINGARGO argo STRINGAUTHORNAME authorname STRINGAUTHOREMAIL authoremail STRINGVERSION version STRINGDESCRIPTION description STRINGSEARCHPATH searchpath STRINGMEMBER member STRINGHISTORYFILE historyfile STRINGDOCUMENTATION documentation STRINGSETTINGS settings STRINGNOTATIONLANGUAGE notationlanguage STRINGSHOWBOLDNAMES showboldnames STRINGUSEGUILLEMOTS useguillemots STRINGSHOWVISIBILITY showvisibility STRINGSHOWMULTIPLICITY showmultiplicity STRINGSHOWINITIALVALUE showinitialvalue STRINGSHOWPROPERTIES showproperties STRINGSHOWTYPES showtypes STRINGSHOWSTEREOTYPES showstereotypes STRINGDEFAULTSHADOWWIDTH defaultshadowwidth TOKENARGO TOKENAUTHORNAME TOKENAUTHOREMAIL TOKENVERSION TOKENDESCRIPTION TOKENSEARCHPATH TOKENMEMBER TOKENHISTORYFILE TOKENDOCUMENTATION TOKENSETTINGS TOKENNOTATIONLANGUAGE TOKENUSEGUILLEMOTS TOKENSHOWVISIBILITY TOKENSHOWMULTIPLICITY TOKENSHOWINITIALVALUE TOKENSHOWPROPERTIES TOKENSHOWTYPES TOKENSHOWSTEREOTYPES TOKENDEFAULTSHADOWWIDTH TOKENSHOWBOLDNAMES TOKENUNDEFINED setupTokens argo authorname authoremail version description searchpath member historyfile documentation settings notationlanguage showboldnames useguillemots showvisibility showmultiplicity showinitialvalue showproperties showtypes showstereotypes defaultshadowwidth,persistence,0.09727590995115831
237,persistence/DiagramMemberFilePersister,org/argouml/persistence/DiagramMemberFilePersister,PGMLTEE orgargoumlpersistencePGML.tee load parser project inputStream getMainTag pgml save orgargoumlpersistencePGML.tee pgml expander tempFile member writer xmlFragment diagramMember expander,persistence,0.13705350855335147
238,persistence/FigEdgeHandler,org/argouml/persistence/FigEdgeHandler,parser theEdge addObject sourcePortFig destPortFig sourceFigNode destFigNode attribute value parser body st2 sourcePortFig destPortFig sourceFigNode destFigNode edge,persistence,0.09708964009805321
239,persistence/InterruptedIOException,org/argouml/persistence/InterruptedIOException,serialVersionUID cause cause getInterruptedException,persistence,0.09766230841873799
240,persistence/LastLoadInfo,org/argouml/persistence/LastLoadInfo,INSTANCE getInstance getLastLoadMessage setLastLoadMessage msg getLastLoadStatus setLastLoadStatus status,persistence,0.0
241,persistence/MemberFilePersister,org/argouml/persistence/MemberFilePersister,load getMainTag save member writer indent save member writer save addXmlFileToWriter xml DOCTYPE reader line writer file,persistence,0.11421125712779288
242,persistence/ModelMemberFilePersister,org/argouml/persistence/ModelMemberFilePersister,LOG curModel proj uUIDRefs elementsRead load UmlException parsing XMI. UmlException caught project inputStream source mmodel getMainTag XMI save No Writer specified xmi UTF8 tempFile writer xmiWriter xmiWriter pmm model member xmlFragment getMemberFilePersister pm persister parse Parsing an extension for label xmiExtensionString getCurModel setProject getUUIDRefs readModels  READING MODEL source ex url xmiExtensionParser readModels UMLDiagram Loaded model  current facade elements ex ex source reader registerDiagrams project registerDiagrams project elements atLeastOne registerDiagramsInternal Creating activity diagram for org.argouml.uml.diagram.activity.ui.UMLActivityDiagram Creating state diagram for org.argouml.uml.diagram.state.ui.UMLStateDiagram org.argouml.uml.diagram.staticstructure.ui.UMLClassDiagram element statemachine namespace diagram project elements atLeastOne facade diagramsElement it diagramFactory getElementsRead setElementsRead elements class x1 x0 org.argouml.persistence.ModelMemberFilePersister,persistence,0.11389619159088862
243,persistence/MultitypeFileFilter,org/argouml/persistence/MultitypeFileFilter,filters extensions desc add filter extension getAll accept arg0 it getDescription filechooser.alltypesdesc,persistence,0.1371673403710868
244,persistence/OffenderXMLHelper,org/argouml/persistence/OffenderXMLHelper,item An offender string must be supplied offender getOffender,persistence,0.0013054830287206266
245,persistence/OldModelMemberFilePersister,org/argouml/persistence/OldModelMemberFilePersister,save No Writer specified pmm model xmiWriter member xmlFragment,persistence,0.11350479574349726
246,persistence/OldZargoFilePersister,org/argouml/persistence/OldZargoFilePersister,LOG ARGOMINITEE orgargoumlpersistenceargo.tee getDesc combobox.filefilter.zargo isSaveEnabled doSave Failed to archive the previous file version Failed to archive the previous file version UTF8 .argo orgargoumlpersistenceargo.tee xmi Saving member xmi Saving member of type Exception occured during save attempt Failed to close save output writer name originalName persister projectMember persister projectMember stream zipEntry templates expander counter size names ex ex project file progressMgr lastArchiveFile tempFile writer isLoadEnabled class x1 x0 org.argouml.persistence.OldZargoFilePersister,persistence,0.13705350855335147
247,persistence/OpenException,org/argouml/persistence/OpenException,serialVersionUID message message cause cause printStackTrace printStackTrace ps printStackTrace pw,persistence,0.14355935847367093
248,persistence/PGMLStackParser,org/argouml/persistence/PGMLStackParser,figEdge sourcePortFig destPortFig sourceFigNode destFigNode edge sourcePort destPort sourceNode destNode getDestFigNode getDestPortFig getFigEdge getSourceFigNode getSourcePortFig,persistence,0.11389619159088862
249,persistence/PersistenceException,org/argouml/persistence/PersistenceException,serialVersionUID message message,persistence,0.11898395600089309
250,persistence/PersistenceManager,org/argouml/persistence/PersistenceManager,INSTANCE defaultPersister otherPersisters quickViewDump xmiPersister xmlPersister umlPersister zipPersister savePersister lastLoadStatus lastLoadMessage KEYPROJECTNAMEPATH KEYOPENPROJECTPATH KEYIMPORTXMIPATH diagramMemberFilePersister getInstance register fp getPersisterFromFileName persister name iter setSaveFileChooserFilters fp chooser fileName defaultFileFilter iter setOpenFileChooserFilter ff chooser mf iter setXmiFileChooserFilter chooser getDefaultExtension getXmiExtension fixExtension in fixXmiExtension in fixUriExtension newUri in newUri getBaseName extLength getQuickViewDump project stream getDiagramMemberFilePersister setDiagramMemberFilePersister persister confirmOverwrite optionpane.confirmoverwrite optionpane.confirmoverwritetitle sConfirm nResult overwrite file getEncoding UTF8 getLastLoadMessage setLastLoadMessage msg getLastLoadStatus setLastLoadStatus status setSavePersister persister getSavePersister project name path project open path xmi import path,persistence,0.17302197779653067
251,persistence/PgmlUtility,org/argouml/persistence/PgmlUtility,getVisibility getEdges diagram lay edges returnEdges getContents diagram lay contents size list getEdges diagram edges returnEdges it getEnclosingId encloser getId A fig must be supplied LAYERNULL Fig group edge groupId layer index,persistence,0.0
252,persistence/PrivateHandler,org/argouml/persistence/PrivateHandler,container LOG parser cont gotElement uid uid uid contents getItemUID Private Element  ItemUID str nval privateContents st splitNameVal str rv lqpos rqpos eqpos class x1 x0 org.argouml.persistence.PrivateHandler,persistence,0.09708964009805321
253,persistence/ProgressEvent,org/argouml/persistence/ProgressEvent,length position serialVersionUID source thePosition theLength getPosition getLength,persistence,0.10828749489916097
254,persistence/ProgressListener,org/argouml/persistence/ProgressListener,progress,persistence,0.12857104724355736
255,persistence/ProjectFilePersister,org/argouml/persistence/ProjectFilePersister,save doLoad addProgressListener removeProgressListener,persistence,0.14041788671424624
256,persistence/ResolvedCriticXMLHelper,org/argouml/persistence/ResolvedCriticXMLHelper,item There must be a ResolvedCritic supplied. rc getCritic getOffenderList helper cce in elems out,persistence,0.0
257,persistence/SAXParserBase,org/argouml/persistence/SAXParserBase,LOG DBG elements nElements freeElements nFreeElements stats parseTime setStats getStats getParseTime parse org.argouml.kernel.Project Elapsed time ms parser input start end is start end factory handleStartElement handleEndElement startElement START ATT buf element uri localname name atts createXmlElement name atts endElement END ATT buf uri localname name isElementOfInterest name characters ch start length resolveEntity NOTE Could not open DTD due to exception orgargoumlpersistence org.argouml.persistence.SAXParserBase testIt ex dtdName dtdPath is publicId systemId getJarResource file.separator .class file urlString idBegin idEnd cls jarFile fileSep classFile thisClassLoader url ignoreElement NOTE ignoring tag notImplemented NOTE element not implemented class x1 x0 org.argouml.persistence.SAXParserBase,persistence,0.0977346233491007
258,persistence/SaveException,org/argouml/persistence/SaveException,message cause message cause,persistence,0.12713984508996362
259,persistence/ToDoItemXMLHelper,org/argouml/persistence/ToDoItemXMLHelper,item todoItem getHeadline getPriority high high medium low getMoreInfoURL getDescription,persistence,0.0
260,persistence/TodoListMemberFilePersister,org/argouml/persistence/TodoListMemberFilePersister,LOG TODOTEE orgargoumlpersistencetodo.tee load parser reader pm project inputStream getMainTag todo save Saving todo list No writer specified to save todo list orgargoumlpersistencetodo.tee todo Done saving TO DO LIST expander tempFile member writer xmlFragment expander class x1 x0 org.argouml.uml.cognitive.ProjectMemberTodoList,persistence,0.11389619159088862
261,persistence/TodoParser,org/argouml/persistence/TodoParser,LOG tokens headline priority moreinfourl description critic offenders readTodoList  READING TO DO LIST is handleStartElement WARNING unknown tag Exception in startelement ex handleEndElement WARNING unknown end tag ex handleTodo handleTodoList handleResolvedCritics handleTodoItemStart handleTodoItemEnd item dsgr handleHeadline handlePriority high medium low np nfe prio np handleMoreInfoURL handleDescription handleIssueStart handleIssueEnd dsgr item handlePoster handleOffender decode proc nfe ent str sb i1 i2 encode proc str sb i1 i2 class x1 x0 org.argouml.persistence.TodoParser,persistence,0.09743332023999322
262,persistence/TodoTokenTable,org/argouml/persistence/TodoTokenTable,STRINGTODO todo STRINGTODOLIST todolist STRINGTODOITEM todoitem STRINGHEADLINE headline STRINGDESCRIPTION description STRINGPRIORITY priority STRINGMOREINFOURL moreinfourl STRINGRESOLVEDCRITICS resolvedcritics STRINGISSUE issue STRINGPOSTER poster STRINGOFFENDER offender STRINGPRIOHIGH high STRINGPRIOMED medium STRINGPRIOLOW low TOKENTODO TOKENTODOLIST TOKENTODOITEM TOKENHEADLINE TOKENDESCRIPTION TOKENPRIORITY TOKENMOREINFOURL TOKENRESOLVEDCRITICS TOKENISSUE TOKENPOSTER TOKENOFFENDER TOKENUNDEFINED setupTokens todo todolist todoitem headline description priority moreinfourl resolvedcritics issue poster offender,persistence,0.08516013791050299
263,persistence/UmlFilePersister,org/argouml/persistence/UmlFilePersister,PERSISTENCEVERSION UMLPHASESLOAD LOG ARGOTEE orgargoumlpersistenceargo.tee getExtension uml getDesc combobox.filefilter.uml doSave Failed to archive the previous file version Failed to archive the previous file version Dir  Exception occured during save attempt stream path project file progressMgr lastArchiveFile tempFile isSaveEnabled writeProject UTF8 xml version  1.0 encoding   uml version5 orgargoumlpersistenceargo.tee xmi Saving member of type xmi Saving member of type uml outputStreamWriter templates expander persister projectMember persister projectMember size project stream progressMgr outputStreamWriter writer doLoad file progressMgr doLoad The file selected is from a more up to date version of ArgoUML. It has been saved with ArgoUML version . Please load with that or a more up to date release of ArgoUML Loading uml file of version Upgrading to version Upgrading took seconds argo members Loading member with release release startTime endTime persister fileVersion parser reader memberList originalFile file progressMgr inputStream transform orgargoumlpersistenceupgrades upgrade .xsl org.argouml.persistence.UmlFilePersister Resource is upgrade .uml upgradeFilesPath upgradeFile xsltFileName xsltUrl xsltStreamSource factory transformer transformedFile stream writer result inputStreamSource file version getPersistenceVersionFromFile uml Failed to find the root uml tag rootLine file inputStream reader getReleaseVersionFromFile version Failed to find the release version tag version versionLine end file inputStream reader getVersion version startPos endPos version rootLine version versionPos getMemberFilePersister pm persister getMemberFilePersister pgml todo xmi tag persister hasAnIcon class x1 x0 org.argouml.persistence.UmlFilePersister,persistence,0.13711040083585596
264,persistence/UmlVersionException,org/argouml/persistence/UmlVersionException,message cause,persistence,0.11135445836920708
265,persistence/VersionException,org/argouml/persistence/VersionException,message,persistence,0.13974444880889114
266,persistence/XMLElement,org/argouml/persistence/XMLElement,name text attributes getName setName addText addText offset len setText resetText getText length setAttributes getAttribute attribute getAttributeName getAttributeValue getNumAttributes,persistence,0.09809393323496694
267,persistence/XMLTokenTableBase,org/argouml/persistence/XMLTokenTableBase,LOG tokens dbg openTags openTokens numOpen tableSize toToken matched push setDbg getDbg addToken ERROR token table already contains NOTE added   to token table error contains token setupTokens class x1 x0 org.argouml.persistence.XMLTokenTableBase,persistence,0.08572727692780567
268,persistence/XmiExtensionParser,org/argouml/persistence/XmiExtensionParser,parse,persistence,0.11460613060222988
269,persistence/XmiFilePersister,org/argouml/persistence/XmiFilePersister,LOG pgmlStrings todoString argoString getExtension xmi getDesc combobox.filefilter.xmi isSaveEnabled doSave Failed to archive the previous file version Failed to archive the previous file version Exception occured during save attempt ex exc ex project file progressMgr lastArchiveFile tempFile stream writeProject UTF8 Saving member of type outputStreamWriter persister projectMember size project stream progressMgr outputStreamWriter writer doLoad Loading with XMIFilePersister File length is phase space is phases is length phaseSpace phases progressMgr source modelPersister model file hasAnIcon parse pgml argo todo label xmiExtensionString parseXmiExtensions Parsing argoString Exception caught Parsing pgml Parsing todoString inputStream parser pgml inputStream persister it inputStream persister project class x1 x0 org.argouml.persistence.XmiFilePersister,persistence,0.1371673403710868
270,persistence/XmiFormatException,org/argouml/persistence/XmiFormatException,cause,persistence,0.12964595381599603
271,persistence/XmiInputStream,org/argouml/persistence/XmiInputStream,tagName endTagName attributes extensionFound endFound parsingExtension readingName xmiExtensionParser stringBuffer type eventSpacing readCount length progressMgr inputStream xmiExtensionParser length eventSpacing progressMgr inputStream xmiExtensionParser length eventSpacing read XMI.extension ch callExtensionParser xmi.extender xmi.label ArgoUML attributeType st label extender read read off len cnt isNameTerminator ch close realClose,persistence,0.11419200310726539
272,persistence/XmlFilePersister,org/argouml/persistence/XmlFilePersister,getExtension xml hasAnIcon,persistence,0.13705350855335147
273,persistence/XmlInputStream,org/argouml/persistence/XmlInputStream,xmlStarted inTag currentTag endStream tagName endTagName attributes childOnly instanceCount LOG inStream theTag theLength theEventSpacing reopen theTag attribs child reopen theTag read ch read read off len cnt isLastTag ch skipToTag Start tag  End tag  pair attributesFound it ch terminator searchChars found isNameTerminator ch readAttributes Expected  sign after attribute Expected  or  around attribute value after attribute attributeName quoteSymbol attributeValue attributesFound character close realClose realRead Tag not found read superRead class x1 x0 org.argouml.persistence.XmlInputStream,persistence,0.11383919568262914
274,persistence/ZargoFilePersister,org/argouml/persistence/ZargoFilePersister,LOG getExtension zargo getDesc combobox.filefilter.zargo doSave Saving Failed to archive the previous file version Failed to archive the previous file version UTF8 xmi Saving member of type Exception occured during save attempt Failed to close save output writer persister projectMember stream size ex ex project file progressMgr lastArchiveFile tempFile writer isSaveEnabled doLoad combinedzargo .uml Combining old style zargo sub files into new style uml file xml version  1.0 encoding   .argo There is no argo file so use ZipFilePersister Cant find an argo tag in the argo file argo uml version Transfering argo contents member argo Inserting member info member typexmi name.xmi  member typepgml name.pgml  member typetodo name.todo  Member count  .xmi .todo xml uml Completed combining files zfp isr firstLine combinedFile encoding stream writer pgmlCount containsToDo zis line reader rootLine version memberCount file progressMgr loadDiagrams .pgml xml reader firstLine file writer zis sub currentEntry readerToWriter Stripping out 0xFFFF from save file Stripping out 0x8 from save file reader writer ch openZipStreamAt url ext zis entry getPgmlCount .pgml file pgmlCount zis entry containsTodo .todo file zis entry class x1 x0 org.argouml.persistence.ZargoFilePersister,persistence,0.11346580405825386
275,persistence/ZipFilePersister,org/argouml/persistence/ZipFilePersister,LOG getExtension zip getDesc combobox.filefilter.zip isSaveEnabled doSave Receiving file  Failed to archive the previous file version Failed to archive the previous file version xmi Saving member of type Exception occured during save attempt Failed to close save output writer persister projectMember stream fileName xmiEntry bout size ex ex project file lastArchiveFile tempFile writer getMemberFilePersister pm persister doLoad Receiving file  org.argouml.model.modulessearchpath fileName extension stream is path modelPersister model file openZipStreamAt url ext zis entry hasAnIcon class x1 x0 org.argouml.persistence.ZipFilePersister,persistence,0.13711040083585596
276,swingext/GlassPane,org/argouml/swingext/GlassPane,mouseClicked,swingExtensions,0.08358795114222392
277,swingext/LoadSwingWorker,org/argouml/swingext/LoadSwingWorker,LOG showUi file aFile aShowUi construct pmw initProgressMonitorWindow ProgressMonitor.progressText filechooser.openproject dialog.openproject.title msgArgs finished Failed to save file in most recently used list exc class x1 x0 org.argouml.swingext.LoadSwingWorker,swingExtensions,0.1109875522895084
278,swingext/ProgressMonitorWindow,org/argouml/swingext/ProgressMonitorWindow,valtitle valintroduction valmessage run dialog,swingExtensions,0.09524191338338438
279,swingext/SaveSwingWorker,org/argouml/swingext/SaveSwingWorker,overwrite file result aOverwrite aFile construct pmw initProgressMonitorWindow ProgressMonitor.progressText filechooser.saveasproject dialog.saveproject.title msgArgs finished,swingExtensions,0.1109875522895084
280,swingext/ShortcutField,org/argouml/swingext/ShortcutField,serialVersionUID listenerList text columns addShortcutChangedListener org.argouml.ui.cmd.ShortcutChangedListener listener fireShortcutChangedEvent org.argouml.ui.cmd.ShortcutChangedListener text event listeners keyStroke class x1 x0,swingExtensions,0.06103084915254564
281,swingext/SpacerPanel,org/argouml/swingext/SpacerPanel,width height getMinimumSize getPreferredSize getSize,swingExtensions,0.09793667366317149
282,swingext/SwingWorker,org/argouml/swingext/SwingWorker,LOG value glassPane timer pmw threadVar getValue setValue construct initProgressMonitorWindow doConstruct Error while loading project exc retVal activateGlassPane aPane deactivateGlassPane finished getGlassPane setGlassPane newGlassPane interrupt get doFinished doConstruct start class x1 x0 access000 x0 access100 x0 access300 x0 access400 x0 x1 org.argouml.swingext.SwingWorker,swingExtensions,0.095346054348332
283,swingext/ToolBarUtility,org/argouml/swingext/ToolBarUtility,blockEvents key propertyChange popped popped Name evt,swingExtensions,0.10759687768445772
284,ui/AboutBox,org/argouml/ui/AboutBox,INSETPX tabs splashPanel serialVersionUID owner localize str createPane text aboutbox.aboutboxtitle Splash aboutbox.tab.splash aboutbox.tab.version aboutbox.tab.credits aboutbox.tab.contacts aboutbox.contacts aboutbox.tab.bugreport aboutbox.bugreport aboutbox.tab.legal aboutbox.legal Center owner modal imgWidth imgHeight scrSize myInsetPanel getVersion aboutbox.generatedversionheader aboutbox.usedtoolsheader  GEF gef.tigris.org  XercesJ 2.6.2  NetBeans MDR mdr.netbeans.org      TUDresden OCLCompiler dresdenocl.sourceforge.net  ANTLR 2.7.2 www.antlr.org aboutbox.thanks buf getCredits aboutbox.developedby aboutbox.projectleader Linus Tolke linustigris.org aboutbox.moduleowners  UML Model Diagrams GUI Persistence Bob Tarling  MDR Implementation Tom Morris  Sequence Diagrams Michael A. MacDonald  C Luis Sergio Oliveira  Csharp Jan Magne Andersen  PHP 45 Kai Schroeder  Cognitive support Markus Klink  User Manual Michiel van der Wulp mvwtigris.org  Localization French JeanHugues de Raigniac  Localization Russian Alexey Aphanasyev  Localization German Harald Braun  Localization Spanish Stewart Munoz  Localization British English Alex Bagehot  Localization Norwegian bokml Hans Fredrik Nordhaug  Localization Chinese Jeff Liu  Localization Portuguese Sergio Agostinho aboutbox.contribdevelopersforrelease  Andrea Nironi  Bob Tarling  Hans Fredrik Nordhaug  Harald Braun  Jan Magne Andersen  Linus Tolke  Luis Sergio Oliveira  Markus Klink  Michiel van der Wulp  Sergio Agostinho  Stewart Munoz  Thomas Neustupny  Tom Morris tfmorrisgmail.com aboutbox.contribdevelopersforrelease  Jeff Liu  Ludovic Maitre aboutbox.contribdevelopersforrelease Polytechnic of Bandung Indonesia Computer Engineering Departement  Decki Polytechnic of Bandung Indonesia Computer Engineering Departement  Endi Polytechnic of Bandung Indonesia Computer Engineering Departement  Kai Schroeder  Michael A. MacDonald  Yayan Polytechnic of Bandung Indonesia Computer Engineering Departement aboutbox.pastdevelopers  Adam Gauthier  Adam Bonner  Alex Bagehot  Alexander Lepekhine  Alexey Aphanasyev  Andreas Rueckert arueckertgmx.net Java RE  Clemens Eichler  Curt Arnold  David Glaser  David Hilbert  David Redmiles  Dennis Daniels dennydhotmail.com  Donat Wullschleger  Edwin Park  Eric Lefevre  Eugenio Alvarez  Frank Finger  Frank Wienberg  Grzegorz Prokopski  Jaap Branderhorst  Jason Robbins Project founder researcher  JeanHugues de Raigniac  Jeremy Jones  Jim Holt  Luc Maisonobe  Marcus Andersson  Marko Boger GentleWare UML Diagrams  Michael Stockman  Nick Santucci  Phil Sager  Philippe Vanpeperstraete User Manual  Piotr Kaminski  Scott Guyer  Sean Chen  Steffen Zschaler  Steve Poole  Stuart Zakon  Thierry Lach  Thomas Schaumburg  Thorsten Sturm thorsten.sturmgentleware.de GEF  Toby Baier UML Metamodel XMI Project leader  Will Howery  ICS 125 team Spring 1996  ICS 125 teams Spring 1998 buf cpbi,gui,0.08387479827668284
285,ui/AbstractArgoJPanel,org/argouml/ui/AbstractArgoJPanel,LOG OVERLAPP title tear orientation getOrientation untitled tag untitled tag clone exception in clone ex setOrientation getTitle setTitle spawn Center newPanel bounds loc class x1 x0 org.argouml.ui.AbstractArgoJPanel,gui,0.11561041498550123
286,ui/ActionExportXMI,org/argouml/ui/ActionExportXMI,serialVersionUID action.exportprojectasxmi actionPerformed action.exportprojectasxmi filechooser.export name theFile pm chooser fn result,gui,0.09568335910010922
287,ui/ActionGoToCritique,org/argouml/ui/ActionGoToCritique,item ShortDescription theItem actionPerformed ae,gui,0.1309670720117276
288,ui/ActionImportXMI,org/argouml/ui/ActionImportXMI,serialVersionUID action.importxmi actionPerformed filechooser.importxmi file afp ffilter theFile pb pm chooser fn retval,gui,0.09568335910010922
289,ui/ActionProjectSettings,org/argouml/ui/ActionProjectSettings,dialog action.properties action.settings ShortDescription action.properties actionPerformed,gui,0.0957388277140803
290,ui/ActionSettings,org/argouml/ui/ActionSettings,dialog serialVersionUID action.settings action.settings actionPerformed event,gui,0.0957388277140803
291,ui/ArgoDiagram,org/argouml/ui/ArgoDiagram,id LOG project serialVersionUID pve diagramName setName setItemUID getItemUID getVetoMessage name Name of diagram may not exist already propertyName getContainingFig obj fig initialize owner damage it getEdges getNodes toString Diagram repair figs report faultFixed repairFig Checking  Fixed layer was null  Fixed refered to wrong layer  Fixed a Fig must be visible  Removed as it has no dest Fig  Removed as it has no source Fig  Removed as its source Fig has no owner  Removed as its destination Fig has no owner  Removed as its source Figs owner is no longer in the repository  Removed as its destination Figs owner is no longer in the repository  Removed owner was null  Removed model element no longer in the repository  Removed a FigGroup should not be on the diagram fe destFig sourceFig report faultFixed figDescription figDescription null null source dest fe source dest description presentationsFor fig figIndex obj presentations figCount remove contents size setProject getProject class x1 x0 org.argouml.ui.ArgoDiagram,gui,0.13637446557125393
292,ui/ArgoDialog,org/argouml/ui/ArgoDialog,MNEMONICKEYSUFFIX .mnemonic title modal title optionType modal owner title optionType modal nameButtons button.ok button.cancel button.close button.yes button.no button.help nameButton .mnemonic mnemonic button key init,gui,0.10002996838691006
293,ui/ArgoFrame,org/argouml/ui/ArgoFrame,LOG topFrame getInstance Found multiple JFrames Failed to find application JFrame frames rootFrame setInstance frame class x1 x0 org.argouml.ui.ArgoFrame,gui,0.14796924862199015
294,ui/ArgoJMenu,org/argouml/ui/ArgoJMenu,serialVersionUID key localize .mnemonic menuItem key localMnemonic addCheckItem Name SmallIcon SELECTED name icon selected mi addRadioItem Name SmallIcon SELECTED name icon selected mi,gui,0.12421923866625688
295,ui/CheckboxTableModel,org/argouml/ui/CheckboxTableModel,elements columnName1 columnName2 serialVersionUID labels data colName1 colName2 getColumnCount getColumnName col getRowCount getValueAt Index out of bounds row col setValueAt ob row col getColumnClass java.lang.String java.lang.Boolean java.lang.Object col isCellEditable row col class x1 x0,gui,0.0013054830287206266
296,ui/Clarifier,org/argouml/ui/Clarifier,setFig setToDoItem hit,gui,0.11528759358240036
297,ui/CmdCreateNode,org/argouml/ui/CmdCreateNode,serialVersionUID args resource name args name nodeClass resource name nodeType name nodeClass sticky resource name nodeClass sticky name makeNode className newNode putToolTip ShortDescription name,gui,0.10808211898350033
298,ui/CmdSetMode,org/argouml/ui/CmdSetMode,args modeClass modeClass name modeClass name tooltipkey modeClass sticky modeClass modeArgs modeClass modeArgs name modeClass arg value modeClass arg value name modeClass arg value name icon putToolTip ShortDescription key,gui,0.1091175935294275
299,ui/DetailsPane,org/argouml/ui/DetailsPane,LOG topLevelTabbedPane currentTarget tabPanelList lastNonNullTab listenerList upArrowIcon leftArrowIcon addTargetListener org.argouml.ui.targetmanager.TargetListener listener removeTargetListener org.argouml.ui.targetmanager.TargetListener listener making DetailsPane Dialog Center tab titleKey title pane orientation tabs getTabs setToDoItem item setTarget tab tab it tab tabSelected it tab target getTarget getMinimumSize getIndexOfNamedTab title tabName getNamedTab title tabName getTabCount selectTabNamed tabName index addToPropTab getTabProps iter getTab tabClass iter stateChanged DetailsPane state changed tab sel target mySingleClick single tab myDoubleClick double tab mousePressed me mouseReleased me mouseEntered me mouseExited me mouseClicked tabBounds me tab setOrientation orientation targetAdded targetRemoved targetSet enableTabs tab shouldEnable target fireTargetSet org.argouml.ui.targetmanager.TargetListener targetEvent listeners fireTargetAdded org.argouml.ui.targetmanager.TargetListener targetEvent listeners fireTargetRemoved org.argouml.ui.targetmanager.TargetListener targetEvent listeners class x1 x0 org.argouml.ui.DetailsPane,gui,0.11106219085863384
300,ui/DisplayTextTree,org/argouml/ui/DisplayTextTree,LOG expandedPathsInModel reexpanding showStereotype serialVersionUID Tree ps convertValueToText ToDoList unnamed misc.name.deleted misc.name.deleted Imported misc.name.deleted Multiplicity misc.name.deleted notationProvider signature notationProvider tagName referenceValues dataValues theValue stereos name name language body me value selected expanded leaf row hasFocus getModelElementDisplayName misc.unnamed modelElement name fireTreeExpanded fireTreeExpanded path expanded fireTreeCollapsed fireTreeCollapsed path expanded setModel setModel newModel getExpandedPaths getExpandedPaths tm res reexpand reexpand path pathsEnum setShowStereotype show class x1 x0 org.argouml.ui.DisplayTextTree,gui,0.09740458732337866
301,ui/ExceptionDialog,org/argouml/ui/ExceptionDialog,closeButton copyButton northLabel textArea serialVersionUID dialog.exception.unknown.error message message highlightCause formatException hrSystem Infop phrError occurred at p  Cause pFull exception message highlightCause sw pw dialog.exception.title dialog.exception.message message North texthtml button.copytoclipboard button.close South title intro message scrSize centerPanel bottomPanel contentPaneSize actionPerformed copyActionPerformed disposeDialog linkEvent access000 x0 x1 access100 x0 x1 access200 x0 class x1 x0 org.argouml.ui.ExceptionDialog,gui,0.11124922721912328
302,ui/FindDialog,org/argouml/ui/FindDialog,instance nextResultNum numFinds INSETPX search clearTabs tabs nameLocTab modifiedTab tagValsTab constraintsTab elementName diagramName location type typeDetails results help resultTabs serialVersionUID getInstance dialog.find.title dialog.find.button.find dialog.find.button.cleartabs dialog.find.tab.nameandlocation dialog.find.tab.lastmodified dialog.find.tab.taggedvalues tab.constraints Center North dialog.find.tab.help Center mainPanel north initNameLocTab dialog.find.label.elementname dialog.find.label.indiagram dialog.find.label.elementtype dialog.find.label.findin dialog.find.comboboxitem.entireproject gb elementNameLabel diagramNameLabel typeLabel locLabel spacer searchPanel initHelpTab dialog.find.helptext Center helpText initTagValsTab initModifiedTab initConstraintsTab initTypes nameButtons button.gotoselection button.close actionPerformed doSearch dialog.find.comboboxitem.elementindiagram Any Type dialog.find.tabname dialog.find.comboboxitem.intab msgArgs eName dName name typeName pName eNamePred pNamePred dNamePred typePred pred gen root newResults msgArgs doClearTabs numTabs doResetFields dialog.find.comboboxitem.entireproject complete doResetFields doGoToSelection mousePressed me mouseReleased me mouseEntered me mouseExited me mouseClicked tabBounds me tab myDoubleClick In Tab tab,gui,0.11154979926159306
303,ui/GResolution,org/argouml/ui/GResolution,resolution label name getResolution toString,gui,0.0610985859440579
304,ui/GUI,org/argouml/ui/GUI,SCOPEAPPLICATION SCOPEPROJECT instance settingsTabs projectSettingsTabs getInstance addSettingsTab panel getSettingsTabs addProjectSettingsTab panel getProjectSettingsTabs,gui,0.0748129004787264
305,ui/GUISettingsTabInterface,org/argouml/ui/GUISettingsTabInterface,handleSettingsTabSave handleSettingsTabCancel handleSettingsTabRefresh handleResetToDefault getTabKey getTabPanel,gui,0.07619797266164952
306,ui/GotoDialog,org/argouml/ui/GotoDialog,allDiagrams dialog.gotodiagram.title Center mainPanel actionPerformed nameButtons button.gotoselection button.close,gui,0.08387479827668284
