File_ID,File,Entity,Code,Module,Closeness_Centrality
275,gui/preftabs/FontSelectorDialog,net/sf/jabref/gui/preftabs/FontSelectorDialog,PLAIN plain BOLD bold BOLDITALIC bolditalic ITALIC italic styles sizes isOK familyField familyList sizeField sizeList styleField styleList preview HIDEFONTS Font selection Font family Font size Font style North Font preview Font preview Center OK Cancel South comp font content listPanel familyPanel sizePanel stylePanel listHandler prefSize buttons ok cancel getSelectedFont size size getFontList hiddenName hidden fontName nameArray nameList resultArray ex createTextFieldAndListPanel labelString textField list layout panel cons label vs scroller updatePreview size family size style lambdanew1 lambdanew0 access100 x0 access200 x0 access300 x0 access400 x0 access500 x0 access600 x0 access700 x0 plain bold italic bolditalic .bold .italic,gui,0.06049149651826924
276,gui/preftabs/GeneralTab,net/sf/jabref/gui/preftabs/GeneralTab,getListCellRendererComponent list value index isSelected cellHasFocus,gui,0.07168593126375954
277,gui/preftabs/GroupsPrefsTab,net/sf/jabref/gui/preftabs/GroupsPrefsTab,showIcons showDynamic expandTree autoAssignGroup groupingField keywordSeparator prefs Show icons for groups html Show dynamic groups in iitalicsi html Initially show groups tree expanded Automatically assign new entry to selected groups 9dlu pref p 3dlu p 3dlu p 3dlu p 3dlu p 3dlu p 3dlu p 3dlu p 3dlu p View Dynamic groups leftpref 2dlu leftpref p 3dlu p Default grouping field When addingremoving keywords separate them by Center prefs layout builder layout2 builder2 panel setValues groupShowIcons groupShowDynamic groupExpandTree groupsDefaultField groupKeywordSeparator autoAssignGroup storeSettings groupShowIcons groupShowDynamic groupExpandTree groupsDefaultField autoAssignGroup groupKeywordSeparator validateSettings getTabName Groups access000 x0,gui,0.07168593126375954
278,gui/preftabs/ImportSettingsTab,net/sf/jabref/gui/preftabs/ImportSettingsTab,DEFAULTSTYLE DEFAULTFILENAMEPATTERNSDISPLAY DEFAULTFILENAMEPATTERNS prefs radioButtonXmp radioButtonPDFcontent radioButtonNoMeta radioButtononlyAttachPDF useDefaultPDFImportStyle fileNamePattern selectFileNamePattern 1dlu 8dlu leftpref 4dlu fill3dlu CreateblankentrylinkingthePDF CreateentrybasedonXMPdata Createentrybasedoncontent OnlyattachPDF Always use this PDF import style and do not ask for each import Choose pattern Default import style for drag and drop of PDFs Default PDF file link action Filename format pattern Center prefs layout bg builder pan pan2 lab setValues importAlwaysUsePDFImportStyle importDefaultPDFimportStyle importFileNamePattern style storeSettings importAlwaysUsePDFImportStyle importDefaultPDFimportStyle importFileNamePattern style validateSettings getTabName Import openFilePatternMenu item toSet popup lambdaopenFilePatternMenu1 toSet lambdanew0 bibtexkey bibtexkey  title bibtexkey bibtexkeybegintitle  formatRemoveBracketstitleendtitle,gui,0.11063122467830587
279,gui/preftabs/NameFormatterTab,net/sf/jabref/gui/preftabs/NameFormatterTab,Delete row ShortDescription Delete rows actionPerformed selectedRows numberDeleted,gui,0.07168593126375954
280,gui/preftabs/NetworkTab,net/sf/jabref/gui/preftabs/NetworkTab,useProxyCheckBox hostnameTextField portTextField useAuthenticationCheckBox usernameTextField passwordTextField preferences oldProxyPreferences Use custom proxy configuration Proxy requires authentication Attention Password is stored in plain text 8dlu leftpref 4dlu leftpref 4dlu fill150dlu p 2dlu p 2dlu p 2dlu p 2dlu p 2dlu p 2dlu p p Network Hostname Port Username Password Center preferences passwordWarningLabel margin layout builder pan setValues proxyPreferences storeSettings useProxy hostname port useAuthentication username password proxyPreferences validateSettings Please specify both hostname and port Invalid setting Please specify both username and password Invalid setting validSetting validSetting userName password host port validSetting validSetting validAuthenticationSetting getTabName Network lambdanew1 passwordWarningLabel event lambdanew0 event,gui,0.07168593126375954
281,gui/preftabs/PreferencesDialog,net/sf/jabref/gui/preftabs/PreferencesDialog,Export actionPerformed dialog path lambdaactionPerformed0 prefsExportPath Export preferences ex exportFile,gui,0.0883683979837826
282,gui/preftabs/PreferencesFilterDialog,net/sf/jabref/gui/preftabs/PreferencesFilterDialog,preferencesFilter table showOnlyDeviatingPreferenceOptions count Preferences Show only preferences deviating from their default value North Center preferencesFilter frame panel northPanel updateModel d preferenceOptions preferenceOptions lambdanew0,gui,0.07172184605898187
283,gui/preftabs/PrefsTab,net/sf/jabref/gui/preftabs/PrefsTab,setValues storeSettings validateSettings getTabName,gui,0.09022524778492948
284,gui/preftabs/PreviewPrefsTab,net/sf/jabref/gui/preftabs/PreviewPrefsTab,doInBackground done something went wrong while adding the discovered CitationStyles to the list doInBackground lambdadone1 style0 style1 lambdadone0 previewPreferences style,gui,0.0716142094715997
285,gui/preftabs/TableColumnsTab,net/sf/jabref/gui/preftabs/TableColumnsTab,Down ShortDescription Down actionPerformed selected last newSelected,gui,0.0716142094715997
286,gui/preftabs/TablePrefsTab,net/sf/jabref/gui/preftabs/TablePrefsTab,prefs autoResizeMode priDesc secDesc terDesc floatMarked namesAsIs namesFf namesFl namesNatbib abbrNames noAbbrNames lastNamesOnly priField secField terField numericFields priSort secSort terSort bibtexkey Fit table horizontally on screen Show names unchanged Show Firstname Lastname Show Lastname Firstname Natbib style Do not abbreviate names Abbreviate names Show last names only Float marked entries select select select Descending Descending Descending 1dlu 8dlu leftpref 4dlu fillpref 4dlu fill60dlu 4dlu fillpref Format of author and editor names leftpref 8dlu leftpref Default sort criteria leftpref 8dlu fillpref 4dlu fill60dlu 4dlu leftpref Primary sort criterion Secondary sort criterion Tertiary sort criterion leftpref 8dlu fillpref Sort the following fields as numeric fields General Center prefs fieldNames allPlusKey nameStyle nameAbbrev layout builder lab pan nameBuilder layout2 builder2 setValues autoResizeMode priSort secSort terSort namesAsIs namesFf namesNatbib abbrAuthorNames namesLastOnly priDescending secDescending terDescending floatMarkedEntries numericFields numF storeSettings namesAsIs namesFf namesNatbib namesLastOnly abbrAuthorNames autoResizeMode priDescending secDescending terDescending priSort secSort terSort floatMarkedEntries numericFields numericFields numericFields oldVal newVal validateSettings getTabName Entry table lambdanew3 lambdanew2 lambdanew1 lambdanew0,gui,0.07168593126375954
287,gui/preftabs/XmpPrefsTab,net/sf/jabref/gui/preftabs/XmpPrefsTab,Add row ShortDescription Insert rows actionPerformed rows,gui,0.07168593126375954
288,gui/protectedterms/NewProtectedTermsFileDialog,net/sf/jabref/gui/protectedterms/NewProtectedTermsFileDialog,actionPerformed,gui,0.04620942696375978
289,gui/protectedterms/ProtectedTermsDialog,net/sf/jabref/gui/protectedterms/ProtectedTermsDialog,mousePressed mouseEvent mouseReleased mouseEvent mouseClicked mouseEvent lambdamouseClicked0 list,gui,0.0
290,gui/push/AbstractPushToApplication,net/sf/jabref/gui/push/AbstractPushToApplication,LOGGER couldNotCall couldNotConnect notDefined settings path commandPath commandPathPreferenceKey builder getName Push entries to external application 0 getTooltip Push to 0 pushEntries Error Could not call executable  excep database entries keyString metaData operationCompleted Error Path to 0 not defined Error Could not call executable Error Could not connect to 0 Pushed citations to 0 panel requiresBibtexKeys getCommandLine keyString getCommandName getSettingsPanel initParameters initSettingsPanel leftpref 4dlu fillprefgrow 4dlu fillpref Path to 0 Browse label browse storeSettings getCiteCommand citeCommand lambdainitSettingsPanel1 lambdanull0 LnetsfjabrefguipushAbstractPushToApplication,gui,0.061047677924830616
291,gui/push/PushToApplication,net/sf/jabref/gui/push/PushToApplication,getName getApplicationName getTooltip getIcon getSettingsPanel storeSettings pushEntries operationCompleted requiresBibtexKeys,gui,0.07296473228018746
292,gui/push/PushToApplicationAction,net/sf/jabref/gui/push/PushToApplicationAction,operation frame panel entries SmallIcon Name ShortDescription frame operation actionPerformed This operation requires one or more entries to be selected. Name This operation requires all selected entries to have BibTeX keys defined. Name entry run getKeyString bes citeKey bibentries result first lambdarun0,gui,0.0716142094715997
293,gui/push/PushToApplicationButton,net/sf/jabref/gui/push/PushToApplicationButton,value value,gui,0.0883683979837826
294,gui/push/PushToApplications,net/sf/jabref/gui/push/PushToApplications,applications getApplications,gui,0.0884776296252953
295,gui/push/PushToEmacs,net/sf/jabref/gui/push/PushToEmacs,LOGGER additionalParams useEmacs23 getApplicationName Emacs getIcon emacs getSettingsPanel emacsParameters emacsUseV23InsertString storeSettings emacsParameters emacsUseV23InsertString initSettingsPanel 2dlu p 2dlu p Additional parameters Use EMACS 23 insertion string pushEntries emacsParameters emacsUseV23InsertString withcurrentbuffer windowbuffer insert insert Problem pushing to Emacs. prefix suffix com prefix suffix excep database entries keys metaData addParams operationCompleted HTML Could not connect to a running gnuserv process. Make sure that Emacs or XEmacs is runningBRand that the server has been started by running the command serverstartgnuservstart. HTML Error Could not run the gnuclientemacsclient program. Make sure you have the emacsclientgnuclient program installed and available in the PATH. Error panel initParameters emacsPath getCommandName gnuclient or emacsclient lambdapushEntries0 Could not read from stderr. Push to Emacs error File problem. sb out LnetsfjabrefguipushPushToEmacs,gui,0.07172184605898187
296,gui/push/PushToLatexEditor,net/sf/jabref/gui/push/PushToLatexEditor,getApplicationName LatexEditor getIcon getCommandLine i keyString getCommandName LEd.exe initParameters latexEditorPath,gui,0.07175779685901143
297,gui/push/PushToLyx,net/sf/jabref/gui/push/PushToLyx,LOGGER getApplicationName LyXKile getIcon lyx initParameters lyxpipe operationCompleted Error verify that LyX is running and that the lyxpipe is valid Error unable to write to .in panel initSettingsPanel Path to LyX pipe pushEntries .in .in .in database entries keyString metaData lp lyxpipe lambdapushEntries0 LYXCMDsampleclientcitationinsert Problem pushing to LyXKile. citeStr lyxOut fw excep lyxpipe keyString LnetsfjabrefguipushPushToLyx,gui,0.07172184605898187
298,gui/push/PushToTeXstudio,net/sf/jabref/gui/push/PushToTeXstudio,getApplicationName TeXstudio getIcon texstudio getCommandLine insertcite ss keyString initParameters TeXstudioPath,gui,0.07175779685901143
299,gui/push/PushToTexmaker,net/sf/jabref/gui/push/PushToTexmaker,getApplicationName Texmaker getIcon texmaker getCommandLine insert keyString initParameters texmakerPath,gui,0.07175779685901143
300,gui/push/PushToVim,net/sf/jabref/gui/push/PushToVim,LOGGER vimServer getApplicationName Vim getIcon vim getSettingsPanel vimServer storeSettings vimServer initSettingsPanel 2dlu p Vim server name pushEntries servername vimServer remotesend CCNa Problem pushing to Vim. com excep database entries keys metaData operationCompleted HTML Could not connect to Vim server. Make sure that Vim is runningBRwith correct server name. HTML Error Could not run the vim program. Error panel initParameters vim lambdapushEntries0 Could not read from stderr. Push to Vim error File problem. sb out LnetsfjabrefguipushPushToVim,gui,0.07172184605898187
301,gui/push/PushToWinEdt,net/sf/jabref/gui/push/PushToWinEdt,getApplicationName WinEdt getIcon winedt getCommandLine InsText keyString initParameters winEdtPath,gui,0.07175779685901143
302,gui/remote/JabRefMessageHandler,net/sf/jabref/gui/remote/JabRefMessageHandler,handleMessage Could not start JabRef with arguments pr message argumentProcessor loaded,gui,0.06035278445772673
303,gui/renderer/CompleteRenderer,net/sf/jabref/gui/renderer/CompleteRenderer,color setNumber number setValue value,gui,0.07483581394537832
304,gui/renderer/GeneralRenderer,net/sf/jabref/gui/renderer/GeneralRenderer,rendererBackground selBackground fg fg sel getTableCellRendererComponent table isSelected hasFocus row column firePropertyChange propertyName old newV setValue lab value,gui,0.07654164449036244
305,gui/renderer/IncompleteRenderer,net/sf/jabref/gui/renderer/IncompleteRenderer,incompleteEntryBackground setNumber This entry is incomplete number setValue value,gui,0.07463858432415423
306,gui/search/GlobalSearchBar,net/sf/jabref/gui/search/GlobalSearchBar,actionPerformed fire standard action,gui,0.0920030878751464
307,gui/search/GlobalSearchWorker,net/sf/jabref/gui/search/GlobalSearchWorker,LOGGER frame searchQuery dialog Search results in all databases for 0 frame query doInBackground basePanel matches done something went wrong during the search match doInBackground LnetsfjabrefguisearchGlobalSearchWorker,gui,0.07394463054428088
308,gui/search/HitOrMissComparator,net/sf/jabref/gui/search/HitOrMissComparator,hitOrMiss hitOrMiss compare o1 o2 compare,gui,0.07242540020984525
309,gui/search/JTextFieldChangeListenerUtil,net/sf/jabref/gui/search/JTextFieldChangeListenerUtil,lastChange lastNotifiedChange insertUpdate removeUpdate changedUpdate lambdachangedUpdate0 changeListener text,gui,0.07425658937923763
310,gui/search/SearchDisplayMode,net/sf/jabref/gui/search/SearchDisplayMode,FLOAT FILTER displayName toolTipText values valueOf LnetsfjabrefguisearchSearchDisplayMode name displayName toolTipText getDisplayName getToolTipText FLOAT Float Gray out nonhits FILTER Filter Hide nonhits,gui,0.09125508574315949
311,gui/search/SearchResultFrame,net/sf/jabref/gui/search/SearchResultFrame,mouseReleased mousePressed row mouseClicked file file url tableModel fl entry col row processPopupTrigger file flEntry description fileList entry col menu count lambdamouseClicked0 url Could not open viewer ex link,gui,0.07398284482363195
312,gui/search/SearchWorker,net/sf/jabref/gui/search/SearchWorker,,gui,0.07394463054428088
313,gui/search/matchers/EverythingMatcher,net/sf/jabref/gui/search/matchers/EverythingMatcher,INSTANCE matches object matches,gui,0.07242540020984525
314,gui/search/matchers/SearchMatcher,net/sf/jabref/gui/search/matchers/SearchMatcher,INSTANCE matches entry matches,gui,0.07507004184505087
315,gui/shared/ConnectToSharedDatabaseDialog,net/sf/jabref/gui/shared/ConnectToSharedDatabaseDialog,actionPerformed Warning exception,gui,0.0719742608012709
316,gui/shared/MergeSharedEntryDialog,net/sf/jabref/gui/shared/MergeSharedEntryDialog,jabRefFrame dbmsSynchronizer localBibEntry sharedBibEntry mergeDialog mergeEntries Update refused Shared entry Local entry jabRefFrame dbmsSynchronizer localBibEntry sharedBibEntry bibDatabaseMode showMergeDialog html b Update could not be performed due to existing change conflicts. b brbr You are not working on the newest version of BibEntry. brbr Shared version 0 br Local version 0 brbr Please merge the shared entry with yours and press Merge entries to resolve this problem. br North Center Merge entries Cancel West East South message mergeInnformation mergeButton cancelButton buttonPanel showConfirmationDialog Canceling this operation will leave your changes unsynchronized. Cancel anyway Warning answer mergeEntries mergedBibEntry lambdashowMergeDialog1 lambdashowMergeDialog0 access000 x0,gui,0.06658456034126875
317,gui/shared/MigrationHelpDialog,net/sf/jabref/gui/shared/MigrationHelpDialog,actionPerformed,gui,0.06042921263559638
318,gui/shared/SharedDatabaseUIManager,net/sf/jabref/gui/shared/SharedDatabaseUIManager,jabRefFrame dbmsSynchronizer jabRefFrame listen Connection lost. Reconnect Work offline Close database The connection to the server has been terminated. Connection lost Working offline. connectToSharedDatabaseDialog connectionLostEvent options answer listen Update refused. updateRefusedEvent listen The BibEntry you currently work on has been deleted on the shared side. You can restore the entry using the Undo operation. Shared entry is no longer present event panel entryEditor openNewSharedDatabaseTab Connectionto0serverestablished. dbmsConnectionProperties frame selectedMode bibDatabaseContext openSharedDatabaseFromParserResult Connectionto0serverestablished. parserResult sharedDatabaseIDOptional sharedDatabaseID dbmsConnectionProperties frame selectedMode bibDatabaseContext lambdalisten0 panel,gui,0.08078826452241974
319,gui/specialfields/SpecialFieldAction,net/sf/jabref/gui/specialfields/SpecialFieldAction,frame specialField value nullFieldIfValueIsTheSame undoText LOGGER frame specialField value nullFieldIfValueIsTheSame undoText action Problem setting special fields change changes be outText outText bes ce ex getTextDone Toggled 0 for 1 entries Set 0 to 1 for 2 entries Cleared 0 for 1 entries Creation of special field status change message failed illegal argument combination. allParams field params viewModel LnetsfjabrefguispecialfieldsSpecialFieldAction,gui,0.07281627911176389
320,gui/specialfields/SpecialFieldDatabaseChangeListener,net/sf/jabref/gui/specialfields/SpecialFieldDatabaseChangeListener,INSTANCE getInstance listen Synchronized special fields based on keywords change entry nc changes event,gui,0.08858713164215828
321,gui/specialfields/SpecialFieldDropDown,net/sf/jabref/gui/specialfields/SpecialFieldDropDown,panel actionName panel actionName actionPerformed,gui,0.08831388324104121
322,gui/specialfields/SpecialFieldMenuAction,net/sf/jabref/gui/specialfields/SpecialFieldMenuAction,frame actionName val frame actionPerformed evt,gui,0.07383022420512006
323,gui/specialfields/SpecialFieldUpdateListener,net/sf/jabref/gui/specialfields/SpecialFieldUpdateListener,INSTANCE listen fieldChangedEvent entry fieldName getInstance lambdalisten2 keywords fieldName entry lambdanull1 lambdanull0,gui,0.07208298324961118
324,gui/specialfields/SpecialFieldValueViewModel,net/sf/jabref/gui/specialfields/SpecialFieldValueViewModel,value value getSpecialFieldValueIcon There is no icon mapping for special field value createSpecialFieldValueLabel label getMenuString Toggle print status Clear priority Set priority to high Set priority to medium Set priority to low Toggle quality assured Clear rank Clear read status Set read status to read Set read status to skimmed Toggle relevance There is no tooltip localization for special field value getToolTipText Toggle print status No priority information Priority high Priority medium Priority low Toggle quality assured No rank information One star Two stars Three stars Four stars Five stars No read status information Read status read Read status skimmed Toggle relevance There is no tooltip localization for special field value getActionName togglePrinted clearPriority setPriority1 setPriority2 setPriority3 toggleQualityAssured clearRank setRank1 setRank2 setRank3 setRank4 setRank5 clearReadStatus setReadStatusToRead setReadStatusToSkimmed toggleRelevance There is no action name for special field value,gui,0.0921904357571829
325,gui/specialfields/SpecialFieldViewModel,net/sf/jabref/gui/specialfields/SpecialFieldViewModel,field field getSpecialFieldAction value frame getRepresentingIcon There is no icon mapping for special field getLocalization Printed Priority Quality Rank Read status Relevance There is no icon mapping for special field,gui,0.09020592610820907
326,gui/undo/AbstractUndoableJabRefEdit,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,getUndoPresentationName html Undo html getRedoPresentationName html Redo html,gui,0.08435247483264001
327,gui/undo/CountingUndoManager,net/sf/jabref/gui/undo/CountingUndoManager,unchangedPoint current eventBus addEdit edit returnvalue undo redo markUnchanged hasChanged registerListener object unregisterListener object postUndoRedoEvent Undo Redo canRedo canUndo postAddUndoEvent Undo Redo canRedo canUndo,gui,0.10620610348115316
328,gui/undo/NamedCompound,net/sf/jabref/gui/undo/NamedCompound,name hasEdits name addEdit undoableEdit hasEdits getUndoPresentationName html Undo ul ulhtml getRedoPresentationName html Redo ul ulhtml getPresentationName li edit sb,gui,0.09260570799032337
329,gui/undo/UndoableChangeType,net/sf/jabref/gui/undo/UndoableChangeType,oldType newType entry entry oldType newType getPresentationName change type of entry 0 from 1 to 2 undefined undefined undo redo,gui,0.08894268863841935
330,gui/undo/UndoableFieldChange,net/sf/jabref/gui/undo/UndoableFieldChange,LOGGER entry field oldValue newValue entry field oldValue newValue change getPresentationName change field 0 of entry 1 from 2 to 3 undefined undefined undefined undo Cannot perform undo ex redo Cannot perform redo ex LnetsfjabrefguiundoUndoableFieldChange,gui,0.10306174227015964
331,gui/undo/UndoableInsertEntry,net/sf/jabref/gui/undo/UndoableInsertEntry,base entry panel LOGGER base entry panel getPresentationName insert entry 0 undefined undo Problem to undo insert entry ex redo LnetsfjabrefguiundoUndoableInsertEntry,gui,0.08886207618480932
332,gui/undo/UndoableInsertString,net/sf/jabref/gui/undo/UndoableInsertString,LOGGER base panel string panel base string getPresentationName insert string 0 undo redo Problem to redo insert entry ex LnetsfjabrefguiundoUndoableInsertString,gui,0.071938092831019
333,gui/undo/UndoableKeyChange,net/sf/jabref/gui/undo/UndoableKeyChange,entry oldValue newValue entry oldValue newValue getPresentationName change key from 0 to 1 undefined undefined undo redo,gui,0.08894268863841935
334,gui/undo/UndoablePreambleChange,net/sf/jabref/gui/undo/UndoablePreambleChange,base oldValue newValue panel base panel oldValue newValue getPresentationName change preamble undo redo,gui,0.060327351341646775
335,gui/undo/UndoableRemoveEntry,net/sf/jabref/gui/undo/UndoableRemoveEntry,base entry panel LOGGER base entry panel getPresentationName remove entry 0 undefined undo redo Problem to redo remove entry ex LnetsfjabrefguiundoUndoableRemoveEntry,gui,0.0886419843552494
336,gui/undo/UndoableRemoveString,net/sf/jabref/gui/undo/UndoableRemoveString,base string panel LOGGER panel base string getPresentationName remove string 0 undo Problem to undo remove string ex redo LnetsfjabrefguiundoUndoableRemoveString,gui,0.060327351341646775
337,gui/undo/UndoableStringChange,net/sf/jabref/gui/undo/UndoableStringChange,string oldValue newValue nameChange panel panel string nameChange oldValue newValue getPresentationName change string name 0 to 1 change string content 0 to 1 undo redo,gui,0.06040371507752228
338,gui/util/GUIUtil,net/sf/jabref/gui/util/GUIUtil,correctRowHeight table metrics correctRowHeight tree metrics,gui,0.07766285494709256
339,gui/util/WindowLocation,net/sf/jabref/gui/util/WindowLocation,posX posY sizeX sizeY posX posY sizeX sizeY,gui,0.08891727002094894
340,gui/util/comparator/FirstColumnComparator,net/sf/jabref/gui/util/comparator/FirstColumnComparator,database database compare e1 e2 score1 score2 typedEntry1 typedEntry2 compare,gui,0.07479456882639907
341,gui/util/comparator/IconComparator,net/sf/jabref/gui/util/comparator/IconComparator,fields fields compare compareToRes val1 val2 field e1 e2 compare,gui,0.0760218014880943
342,gui/util/comparator/IsMarkedComparator,net/sf/jabref/gui/util/comparator/IsMarkedComparator,INSTANCE compare e1 e2 compare,gui,0.07226491909829773
343,gui/util/comparator/RankingFieldComparator,net/sf/jabref/gui/util/comparator/RankingFieldComparator,compare compareToRes e1 e2 val1 val2 compare,gui,0.07483581394537832
344,gui/util/component/CheckBoxMessage,net/sf/jabref/gui/util/component/CheckBoxMessage,cb message cbText defaultValue gbl con lab isSelected,gui,0.08894268863841935
345,gui/util/component/DiffHighlightingTextPane,net/sf/jabref/gui/util/component/DiffHighlightingTextPane,BODYSTYLE bodyfontsansserif ADDITIONSTYLE .addcolorbluetextdecorationunderline REMOVALSTYLE .delcolorredtextdecorationlinethrough CHANGESTYLE .changecolor006400textdecorationunderline CONTENTTYPE texthtml texthtml bodyfontsansserif .addcolorbluetextdecorationunderline .delcolorredtextdecorationlinethrough .changecolor006400textdecorationunderline sheet,gui,0.060746842641183
346,gui/util/component/JTextAreaWithPlaceholder,net/sf/jabref/gui/util/component/JTextAreaWithPlaceholder,textWhenNotFocused content placeholder placeholder paintComponent textInactiveText prev prevColor textHeight g2d hints graphics keyTyped keyPressed keyReleased,gui,0.0609785043292214
347,gui/util/component/JTextFieldWithPlaceholder,net/sf/jabref/gui/util/component/JTextFieldWithPlaceholder,textWhenNotFocused content placeholder placeholder paintComponent textInactiveText height prev prevColor textHeight textBottom g2d hints graphics keyTyped keyPressed keyReleased,gui,0.07448719990526009
348,gui/util/component/OverlayPanel,net/sf/jabref/gui/util/component/OverlayPanel,label overlay text layout scroller paint len dim,gui,0.07195463510848125
349,gui/util/component/VerticalLabelUI,net/sf/jabref/gui/util/component/VerticalLabelUI,clockwise verticalViewR verticalIconR verticalTextR clockwise getBaseline width height getBaselineResizeBehavior layoutCL label fontMetrics text icon viewR iconR textR result paint g2 getPreferredSize getMaximumSize getMinimumSize transposeDimension from transposeRectangle from to destination copyRectangle from to,gui,0.0
350,gui/worker/AbstractWorker,net/sf/jabref/gui/worker/AbstractWorker,worker callBack init getWorker getCallBack update,gui,0.0897749658246803
351,gui/worker/CallBack,net/sf/jabref/gui/worker/CallBack,update,gui,0.08990907898495028
352,gui/worker/CitationStyleWorker,net/sf/jabref/gui/worker/CitationStyleWorker,LOGGER previewPanel i Processing 0 Citation Style i citationStyle previewPanel previewPane basePanel doInBackground basePanel entry fieldText done Error while generating citation style Error while generating citation style text text success doInBackground LnetsfjabrefguiworkerCitationStyleWorker,gui,0.07456083579881656
353,gui/worker/MarkEntriesAction,net/sf/jabref/gui/worker/MarkEntriesAction,frame level menuItem besLength LOGGER Level markedEntryBackground frame level getMenuItem actionPerformed Problem marking entries actionEvent run Mark entries be ce bes panel update This operation requires one or more entries to be selected. Marked selected entry Marked all 0 selected entries outputStr outputStr outputStr LnetsfjabrefguiworkerMarkEntriesAction,gui,0.0917083950888711
354,gui/worker/SendAsEMailAction,net/sf/jabref/gui/worker/SendAsEMailAction,LOGGER message frame frame run Error creating email This operation requires one or more entries to be selected. Problem creating BibTeX file for mailing. openFoldersOfAttachedFiles Cannot open file Body Subject emailSubject Attachment mailto Error creating email Error creating email s d Entries added to an email entry path uriMailTo e1 panel sw bes bibtexEntryWriter attachments openFolders fileList mailTo uriMailTo desktop update LnetsfjabrefguiworkerSendAsEMailAction,gui,0.0884776296252953
355,gui/worker/VersionWorker,net/sf/jabref/gui/worker/VersionWorker,LOGGER mainFrame manualExecution installedVersion toBeIgnored mainFrame manualExecution installedVersion toBeIgnored doInBackground Could not connect to the updateserver. ioException done Error while checking for updates availableVersions showConnectionError Could not connect to the update server. Please try again later andor check your network connection. couldNotConnect tryLater showUpdateInfo JabRef is uptodate. upToDate availableVersions newerVersion doInBackground LnetsfjabrefguiworkerVersionWorker,gui,0.0769660240503913
356,gui/worker/Worker,net/sf/jabref/gui/worker/Worker,,gui,0.09002097578518047
357,logic/CustomEntryTypesManager,net/sf/jabref/logic/CustomEntryTypesManager,ALL loadCustomEntryTypes prefs number type saveCustomEntryTypes entryType prefs iterator number,logic,0.08886207618480932
358,logic/TypedBibEntry,net/sf/jabref/logic/TypedBibEntry,entry database mode entry mode entry database mode entry databaseContext hasAllRequiredFields type getTypeForDisplay entryType getFiles file oldValue setFiles file file file files oldValue newValue,logic,0.08406154124117897
359,logic/autocompleter/AbstractAutoCompleter,net/sf/jabref/logic/autocompleter/AbstractAutoCompleter,SHORTESTWORDTOADD preferences indexCaseSensitive indexCaseInsensitive possibleStringsForSearchString preferences complete ender subset result ender subset toComplete lowerCase incrementLastCharacter toIncrement lastChar isTooShortToComplete toCheck addItemToIndex word lowerCase set getPrefix getAutoCompleteText item getLengthOfShortestWordToAdd addItemToIndex getAutoCompleteText,logic,0.061204277355163664
360,logic/autocompleter/AutoCompleteFirstNameMode,net/sf/jabref/logic/autocompleter/AutoCompleteFirstNameMode,ONLYFULL ONLYABBREVIATED BOTH values valueOf LnetsfjabreflogicautocompleterAutoCompleteFirstNameMode name ONLYFULL ONLYABBREVIATED BOTH,logic,0.09028185082619983
361,logic/autocompleter/AutoCompletePreferences,net/sf/jabref/logic/autocompleter/AutoCompletePreferences,preferences AUTOCOMPLETERSHORTESTTOCOMPLETE shortestToComplete AUTOCOMPLETERFIRSTNAMEMODE autoCompFirstNameMode AUTOCOMPLETERLASTFIRST autoCompLF AUTOCOMPLETERFIRSTLAST autoCompFF AUTOCOMPLETERCOMPLETEFIELDS autoCompleteFields putDefaults shortestToComplete autoCompFirstNameMode autoCompFF autoCompLF autoCompleteFields authoreditortitlejournalpublisherkeywords defaults preferences getShortestLengthToComplete shortestToComplete setShortestLengthToComplete shortestToComplete value getFirstnameMode autoCompFirstNameMode ex setFirstnameMode autoCompFirstNameMode mode getOnlyCompleteLastFirst autoCompLF setOnlyCompleteLastFirst autoCompLF value getOnlyCompleteFirstLast autoCompFF setOnlyCompleteFirstLast autoCompFF value getCompleteNames autoCompleteFields getCompleteNamesAsString autoCompleteFields setCompleteNames autoCompleteFields value getJournalAbbreviationPreferences,logic,0.11782453064504347
362,logic/autocompleter/AutoCompleter,net/sf/jabref/logic/autocompleter/AutoCompleter,getAutoCompleteText addBibtexEntry isSingleUnitField getPrefix complete addItemToIndex,logic,0.09270590284907199
363,logic/autocompleter/AutoCompleterFactory,net/sf/jabref/logic/autocompleter/AutoCompleterFactory,preferences abbreviationLoader preferences abbreviationLoader getFor publisher fieldName getPersonAutoCompleter,logic,0.08886207618480932
364,logic/autocompleter/AutoCompleters,net/sf/jabref/logic/autocompleter/AutoCompleters,autoCompleters get fieldName addDatabase entry database addEntry autoCompleter bibEntry put field autoCompleter,logic,0.0721711485541437
365,logic/autocompleter/BibtexKeyAutoCompleter,net/sf/jabref/logic/autocompleter/BibtexKeyAutoCompleter,preferences isSingleUnitField addBibtexEntry entry getLengthOfShortestWordToAdd lambdaaddBibtexEntry0 key,logic,0.07204670595557514
366,logic/autocompleter/ContentAutoCompleters,net/sf/jabref/logic/autocompleter/ContentAutoCompleters,autoCompleter field database preferences abbreviationLoader autoCompleterFactory completeFields addEntry get,logic,0.08880695082737457
