File_ID,File,Entity,Code,Module,Closeness_Centrality
87,formats/jpeg/JpegPhotoshopMetadata,org/apache/commons/imaging/formats/jpeg/JpegPhotoshopMetadata,photoshopApp13Data element photoshopApp13Data records dump,jpeg,0.028426039656080013
88,formats/jpeg/JpegUtils,org/apache/commons/imaging/formats/jpeg/JpegUtils,traverseJFIF Not a Valid JPEG File doesnt begin with 0xffd8 marker Could not read marker segmentLengthBytes segmentLengthBytes Invalid segment size Segment Data Invalid Segment insufficient data markers imageData markerBytes marker segmentLengthBytes segmentLength segmentData markerCount is byteSource visitor getMarkerName SOSMARKER JPEGAPP1MARKER JPEGAPP2MARKER JPEGAPP13MARKER JPEGAPP14MARKER JPEGAPP15MARKER JFIFMARKER SOF0MARKER SOF1MARKER SOF2MARKER SOF3MARKER SOF4MARKER SOF5MARKER SOF6MARKER SOF7MARKER SOF8MARKER SOF9MARKER SOF10MARKER SOF11MARKER DACMARKER SOF13MARKER SOF14MARKER SOF15MARKER DQTMARKER DRIMARKER RST0MARKER RST1MARKER RST2MARKER RST3MARKER RST4MARKER RST5MARKER RST6MARKER RST7MARKER Unknown marker dumpJFIF byteSource visitor,jpeg,0.034112229234180454
89,formats/jpeg/decoder/Block,org/apache/commons/imaging/formats/jpeg/decoder/Block,samples width height width height,jpeg,0.023317209429077532
90,formats/jpeg/decoder/Dct,org/apache/commons/imaging/formats/jpeg/decoder/Dct,DCTSCALINGFACTORS IDCTSCALINGFACTORS A1 A2 A3 A4 A5 C2 C4 C6 scaleQuantizationVector vector scaleDequantizationVector vector scaleQuantizationMatrix matrix scaleDequantizationMatrix matrix forwardDCT8 vector a00 a10 a20 a30 a40 a50 a60 a70 a01 a11 a21 a31 nega41 a51 a61 a22 a23 mul5 a43 a53 a63 a54 a74 forwardDCT8x8 a00 a10 a20 a30 a40 a50 a60 a70 a01 a11 a21 a31 nega41 a51 a61 a22 a23 mul5 a43 a53 a63 a54 a74 a00 a10 a20 a30 a40 a50 a60 a70 a01 a11 a21 a31 nega41 a51 a61 a22 a23 mul5 a43 a53 a63 a54 a74 matrix inverseDCT8 vector a2 a3 a4 tmp1 tmp2 a5 a6 a7 tmp4 negb4 b6 b2 b5 tmp3 n0 n1 n2 n3 negn5 m3 m4 m5 m6 negm7 inverseDCT8x8 a2 a3 a4 tmp1 tmp2 a5 a6 a7 tmp4 negb4 b6 b2 b5 tmp3 n0 n1 n2 n3 negn5 m3 m4 m5 m6 negm7 a2 a3 a4 tmp1 tmp2 a5 a6 a7 tmp4 negb4 b6 b2 b5 tmp3 n0 n1 n2 n3 negn5 m3 m4 m5 m6 negm7 matrix,jpeg,0.023317209429077532
91,formats/jpeg/decoder/JpegDecoder,org/apache/commons/imaging/formats/jpeg/decoder/JpegDecoder,quantizationTables huffmanDCTables huffmanACTables sofnSegment sosSegment scaledQuantizationTables image imageReadException ioException zz blockInt block beginSOS visitSOS segmentLength Not a Valid JPEG File SosSegment Not a Valid JPEG File components are invalid or unsupported Unsupported JPEG with components Error parsing JPEG bandMasks colorModel raster colorModel raster colorModel raster rgb Cb Cr rgb x2 y2 srcRowOffset dstRowOffset x1 y1 segmentLength sosSegmentBytes scanPayload payloadReadCount hMax vMax hSize vSize xMCUs yMCUs mcu scaledMCU preds colorModel raster dataBuffer bitInputStreams bitInputStreamCount bitInputStream imageReadEx ioEx ex marker markerBytes imageData is visitSegment Only sequential baseline JPEGs are supported at the moment Invalid quantization table identifier Invalid huffman table class Invalid huffman table identifier table quantizationMatrixInt quantizationMatrixFloat dqtSegment tables tables table tables dhtSegment marker markerBytes segmentLength segmentLengthBytes segmentData sofnSegments rescaleMCU sample srcRowOffset dstRowOffset dstRowOffset hScale vScale dataUnit dataUnits hSize vSize ret allocateMCUMemory Invalid component scanComponent frameComponent fullBlock mcu readMCU Invalid component rs ssss rrrr result result sample result xx yy diff shift max scaledQuantizationTable dstRowOffset srcNext scanComponent frameComponent fullBlock is preds mcu splitByRstMarkers to from to interval scanPayload intervalStarts intervalCount streams getIntervalStartPositions scanPayload intervalStarts foundFF foundD0toD7 pos fastRound extend vt receive ssss is decode is huffmanTable code decode byteSource jpegUtils,jpeg,0.027825489522500857
92,formats/jpeg/decoder/JpegInputStream,org/apache/commons/imaging/formats/jpeg/decoder/JpegInputStream,interval nextPos cnt interval hasNext nextBit Premature End of File Premature End of File DNL not yet supported Invalid marker found in entropy data 0xFF b2 bit read This stream hasnt any other value all values were already read. value,jpeg,0.023317209429077532
93,formats/jpeg/decoder/YCbCrConverter,org/apache/commons/imaging/formats/jpeg/decoder/YCbCrConverter,REDS BLUES GREENS1 GREENS2 fastRound convertYCbCrToRGB Cb Cr g1 Cr Cb value Cr Cb green value,jpeg,0.023317209429077532
94,formats/jpeg/decoder/ZigZag,org/apache/commons/imaging/formats/jpeg/decoder/ZigZag,ZIGZAG zigZagToBlock zz block blockToZigZag block zz,jpeg,0.023317209429077532
95,formats/jpeg/exif/ExifRewriter,org/apache/commons/imaging/formats/jpeg/exif/ExifRewriter,pieces exifPieces pieces exifPieces,jpeg,0.0
96,formats/jpeg/iptc/IptcBlock,org/apache/commons/imaging/formats/jpeg/iptc/IptcBlock,blockType blockNameBytes blockData Block name bytes must not be null. Block data bytes must not be null. blockType blockNameBytes blockData getBlockType getBlockNameBytes getBlockData isIPTCBlock,jpeg,0.027100271002710025
97,formats/jpeg/iptc/IptcConstants,org/apache/commons/imaging/formats/jpeg/iptc/IptcConstants,IPTCNONEXTENDEDRECORDMAXIMUMSIZE IMAGERESOURCEBLOCKPHOTOSHOP2INFO IMAGERESOURCEBLOCKMACINTOSHPRINTINFO IMAGERESOURCEBLOCKXMLDATA IMAGERESOURCEBLOCKPHOTOSHOP2COLORTABLE IMAGERESOURCEBLOCKRESOLUTIONINFO IMAGERESOURCEBLOCKALPHACHANNELSNAMES IMAGERESOURCEBLOCKDISPLAYINFO IMAGERESOURCEBLOCKPSTRINGCAPTION IMAGERESOURCEBLOCKBORDERINFORMATION IMAGERESOURCEBLOCKBACKGROUNDCOLOR IMAGERESOURCEBLOCKPRINTFLAGS IMAGERESOURCEBLOCKBWHALFTONINGINFO IMAGERESOURCEBLOCKCOLORHALFTONINGINFO IMAGERESOURCEBLOCKDUOTONEHALFTONINGINFO IMAGERESOURCEBLOCKBWTRANSFERFUNC IMAGERESOURCEBLOCKCOLORTRANSFERFUNCS IMAGERESOURCEBLOCKDUOTONETRANSFERFUNCS IMAGERESOURCEBLOCKDUOTONEIMAGEINFO IMAGERESOURCEBLOCKEFFECTIVEBW IMAGERESOURCEBLOCKOBSOLETEPHOTOSHOPTAG1 IMAGERESOURCEBLOCKEPSOPTIONS IMAGERESOURCEBLOCKQUICKMASKINFO IMAGERESOURCEBLOCKOBSOLETEPHOTOSHOPTAG2 IMAGERESOURCEBLOCKLAYERSTATEINFO IMAGERESOURCEBLOCKWORKINGPATH IMAGERESOURCEBLOCKLAYERSGROUPINFO IMAGERESOURCEBLOCKOBSOLETEPHOTOSHOPTAG3 IMAGERESOURCEBLOCKIPTCDATA IMAGERESOURCEBLOCKRAWIMAGEMODE IMAGERESOURCEBLOCKJPEGQUALITY IMAGERESOURCEBLOCKGRIDGUIDESINFO IMAGERESOURCEBLOCKPHOTOSHOPBGRTHUMBNAIL IMAGERESOURCEBLOCKCOPYRIGHTFLAG IMAGERESOURCEBLOCKURL IMAGERESOURCEBLOCKPHOTOSHOPTHUMBNAIL IMAGERESOURCEBLOCKGLOBALANGLE IMAGERESOURCEBLOCKCOLORSAMPLERSRESOURCE IMAGERESOURCEBLOCKICCPROFILE IMAGERESOURCEBLOCKWATERMARK IMAGERESOURCEBLOCKICCUNTAGGED IMAGERESOURCEBLOCKEFFECTSVISIBLE IMAGERESOURCEBLOCKSPOTHALFTONE IMAGERESOURCEBLOCKIDSBASEVALUE IMAGERESOURCEBLOCKUNICODEALPHANAMES IMAGERESOURCEBLOCKINDEXEDCOLOURTABLECOUNT IMAGERESOURCEBLOCKTRANSPARENTINDEX IMAGERESOURCEBLOCKGLOBALALTITUDE IMAGERESOURCEBLOCKSLICES IMAGERESOURCEBLOCKWORKFLOWURL IMAGERESOURCEBLOCKJUMPTOXPEP IMAGERESOURCEBLOCKALPHAIDENTIFIERS IMAGERESOURCEBLOCKURLLIST IMAGERESOURCEBLOCKVERSIONINFO IMAGERESOURCEBLOCKEXIFINFO IMAGERESOURCEBLOCKEXIFINFO2 IMAGERESOURCEBLOCKXMP IMAGERESOURCEBLOCKCAPTIONDIGEST IMAGERESOURCEBLOCKPRINTSCALE IMAGERESOURCEBLOCKPIXELASPECTRATIO IMAGERESOURCEBLOCKLAYERCOMPS IMAGERESOURCEBLOCKALTERNATEDUOTONECOLORS IMAGERESOURCEBLOCKALTERNATESPOTCOLORS IMAGERESOURCEBLOCKCLIPPINGPATHNAME IMAGERESOURCEBLOCKPRINTFLAGSINFO IPTCRECORDTAGMARKER IPTCENVELOPERECORDNUMBER IPTCAPPLICATION2RECORDNUMBER,jpeg,0.0
98,formats/jpeg/iptc/IptcParser,org/apache/commons/imaging/formats/jpeg/iptc/IptcParser,LOGGER APP13BYTEORDER PHOTOSHOPIGNOREDBLOCKTYPE isPhotoshopJpegSegment segmentData index parsePhotoshopSegment STRICT bytes params strict parsePhotoshopSegment block bytes strict records blocks parseIPTCBlock tagMarker 0x Unexpected record tag marker in IPTC data. recordNumber 0x recordType 0x extendedDataset. dataFieldCountLength ignore record version record tagMarker recordNumber recordType recordSize extendedDataset dataFieldCountLength recordData value iptcType element bytes elements index parseAllBlocks App13 Segment missing identification string Not a Photoshop App13 Segment Image Resource Block missing identification string Invalid Image Resource Block Signature Image Resource Block missing type blockType 0x Skipping blockType 0x Name length Image Resource Block missing name length blockNameLength 0x Block name bytes Image Resource Block has invalid name Invalid Image Resource Block name Padding byte Image Resource Block missing padding byte Image Resource Block missing size blockSize 0x Invalid Block Size Invalid Image Resource Block data Padding byte Image Resource Block missing padding byte imageResourceBlockSignature ioEx blockNameBytes blockNameBytes ioEx blockData ioEx imageResourceBlockSignature blockType blockNameLength blockNameBytes blockSize blockData idString bis bytes strict blocks writePhotoshopApp13Segment Invalid IPTC block type. IPTC block name is too long IPTC block data is too long blockNameBytes blockData block data os bos blocks writeIPTCBlock Invalid record type Invalid record value not ISO88591 recordData element comparator bos elements blockData baos lambdawriteIPTCBlock0 e1 e2 LorgapachecommonsimagingformatsjpegiptcIptcParser,jpeg,0.02358068072206146
99,formats/jpeg/iptc/IptcRecord,org/apache/commons/imaging/formats/jpeg/iptc/IptcRecord,iptcType value COMPARATOR iptcType value getValue getIptcTypeName lambdastatic0 e1 e2,jpeg,0.027404768429706766
100,formats/jpeg/iptc/IptcType,org/apache/commons/imaging/formats/jpeg/iptc/IptcType,getType getName toString,jpeg,0.025740616995211046
101,formats/jpeg/iptc/IptcTypeLookup,org/apache/commons/imaging/formats/jpeg/iptc/IptcTypeLookup,IPTCTYPEMAP getIptcType type iptcType,jpeg,0.020476460578559275
102,formats/jpeg/iptc/IptcTypes,org/apache/commons/imaging/formats/jpeg/iptc/IptcTypes,RECORDVERSION OBJECTTYPEREFERENCE OBJECTATTRIBUTEREFERENCE OBJECTNAME EDITSTATUS EDITORIALUPDATE URGENCY SUBJECTREFERENCE CATEGORY SUPPLEMENTALCATEGORY FIXTUREIDENTIFIER KEYWORDS CONTENTLOCATIONCODE CONTENTLOCATIONNAME RELEASEDATE RELEASETIME EXPIRATIONDATE EXPIRATIONTIME SPECIALINSTRUCTIONS ACTIONADVISED REFERENCESERVICE REFERENCEDATE REFERENCENUMBER DATECREATED TIMECREATED DIGITALCREATIONDATE DIGITALCREATIONTIME ORIGINATINGPROGRAM PROGRAMVERSION OBJECTCYCLE BYLINE BYLINETITLE CITY SUBLOCATION PROVINCESTATE COUNTRYPRIMARYLOCATIONCODE COUNTRYPRIMARYLOCATIONNAME ORIGINALTRANSMISSIONREFERENCE HEADLINE CREDIT SOURCE COPYRIGHTNOTICE CONTACT CAPTIONABSTRACT WRITEREDITOR RASTERIZEDCAPTION IMAGETYPE IMAGEORIENTATION LANGUAGEIDENTIFIER AUDIOTYPE AUDIOSAMPLINGRATE AUDIOSAMPLINGRESOLUTION AUDIODURATION AUDIOOUTCUE OBJECTDATAPREVIEWFILEFORMAT OBJECTDATAPREVIEWFILEFORMATVERSION OBJECTDATAPREVIEWDATA type name values valueOf LorgapachecommonsimagingformatsjpegiptcIptcTypes name type name getName getType toString getUnknown type RECORDVERSION Record Version OBJECTTYPEREFERENCE Object Type Reference OBJECTATTRIBUTEREFERENCE Object Attribute Reference OBJECTNAME Object Name EDITSTATUS Edit Status EDITORIALUPDATE Editorial Update URGENCY Urgency SUBJECTREFERENCE Subject Reference CATEGORY Category SUPPLEMENTALCATEGORY Supplemental Category FIXTUREIDENTIFIER Fixture Identifier KEYWORDS Keywords CONTENTLOCATIONCODE Content Location Code CONTENTLOCATIONNAME Content Location Name RELEASEDATE Release Date RELEASETIME Release Time EXPIRATIONDATE Expiration Date EXPIRATIONTIME Expiration Time SPECIALINSTRUCTIONS Special Instructions ACTIONADVISED Action Advised REFERENCESERVICE Reference Service REFERENCEDATE Reference Date REFERENCENUMBER Reference Number DATECREATED Date Created TIMECREATED Time Created DIGITALCREATIONDATE Digital Creation Date DIGITALCREATIONTIME Digital Creation Time ORIGINATINGPROGRAM Originating Program PROGRAMVERSION Program Version OBJECTCYCLE Object Cycle BYLINE Byline BYLINETITLE Byline Title CITY City SUBLOCATION Sublocation PROVINCESTATE ProvinceState COUNTRYPRIMARYLOCATIONCODE CountryPrimary Location Code COUNTRYPRIMARYLOCATIONNAME CountryPrimary Location Name ORIGINALTRANSMISSIONREFERENCE Original Transmission Reference HEADLINE Headline CREDIT Credit SOURCE Source COPYRIGHTNOTICE Copyright Notice CONTACT Contact CAPTIONABSTRACT CaptionAbstract WRITEREDITOR WriterEditor RASTERIZEDCAPTION Rasterized Caption IMAGETYPE ImageType IMAGEORIENTATION Image Orientation LANGUAGEIDENTIFIER Language Identifier AUDIOTYPE Audio Type AUDIOSAMPLINGRATE Audio Sampling Rate AUDIOSAMPLINGRESOLUTION Audio Sampling Resolution AUDIODURATION Audio Duration AUDIOOUTCUE Audio Outcue OBJECTDATAPREVIEWFILEFORMAT Object Data Preview File Format OBJECTDATAPREVIEWFILEFORMATVERSION Object Data Preview File Format Version OBJECTDATAPREVIEWDATA Object Data Preview Data,jpeg,0.02725166916473634
103,formats/jpeg/iptc/JpegIptcRewriter,org/apache/commons/imaging/formats/jpeg/iptc/JpegIptcRewriter,removeIPTC src os removeIPTC src os removeSegment byteSource removeIPTC src os removeIPTC src os removeSegment byteSource removeIPTC src os removeIPTC src os removeSegment byteSource removeIPTC byteSource os removeIPTC Image contains more than one Photoshop App13 segment. oldSegment params oldData newBlocks newRecords newData segmentBytes newSegment byteSource os removeSegment jfifPieces oldPieces photoshopApp13Segments newPieces writeIPTC src os newData byteSource writeIPTC src os newData byteSource writeIPTC src os newData byteSource writeIPTC Image contains more than one Photoshop App13 segment. newBlocks newBlockBytes blockType blockNameBytes newBlock segmentBytes newSegment byteSource os newData jfifPieces oldPieces photoshopApp13Segments newPieces,jpeg,0.0
104,formats/jpeg/iptc/PhotoshopApp13Data,org/apache/commons/imaging/formats/jpeg/iptc/PhotoshopApp13Data,records rawBlocks records rawBlocks getRecords getRawBlocks getNonIptcBlocks block result,jpeg,0.03265630367571282
105,formats/jpeg/segments/App13Segment,org/apache/commons/imaging/formats/jpeg/segments/App13Segment,parser marker segmentData marker markerLength is isPhotoshopJpegSegment parsePhotoshopSegment params,jpeg,0.026676829268292682
106,formats/jpeg/segments/App14Segment,org/apache/commons/imaging/formats/jpeg/segments/App14Segment,ADOBEPREFIX ADOBECOLORTRANSFORMUNKNOWN ADOBECOLORTRANSFORMYCbCr ADOBECOLORTRANSFORMYCCK marker segmentData marker markerLength is isAdobeJpegSegment getAdobeColorTransform Adobe,jpeg,0.027825489522500857
107,formats/jpeg/segments/App2Segment,org/apache/commons/imaging/formats/jpeg/segments/App2Segment,iccBytes curMarker numMarkers marker segmentData Not a Valid App2 Segment missing ICC Profile label curMarker Not a valid App2 Marker numMarkers Not a valid App2 Marker App2 Data Invalid App2 Segment insufficient data is marker markerLength is2 equals other obj hashCode compareTo other getIccBytes compareTo,jpeg,0.027825489522500857
108,formats/jpeg/segments/AppnSegment,org/apache/commons/imaging/formats/jpeg/segments/AppnSegment,marker markerLength is getDescription APPN APP,jpeg,0.02473280350781036
109,formats/jpeg/segments/ComSegment,org/apache/commons/imaging/formats/jpeg/segments/ComSegment,marker segmentData marker markerLength is getComment getDescription UTF8 COM  commentString,jpeg,0.027825489522500857
110,formats/jpeg/segments/DhtSegment,org/apache/commons/imaging/formats/jpeg/segments/DhtSegment,huffmanTables marker segmentData TableClassAndDestinationId Not a Valid JPEG File Li Not a Valid JPEG File Vij Not a Valid JPEG File tableClassAndDestinationId tableClass destinationIdentifier bits bitsSum huffVal marker length is huffmanTables getDescription DHT ,jpeg,0.023317209429077532
111,formats/jpeg/segments/DqtSegment,org/apache/commons/imaging/formats/jpeg/segments/DqtSegment,quantizationTables marker segmentData QuantizationTablePrecisionAndDestination Not a Valid JPEG File QuantizationTableElement Not a Valid JPEG File QuantizationTableElement Not a Valid JPEG File Quantization table precision   is invalid precisionAndDestination precision destinationIdentifier elements marker length is getDescription DQT ,jpeg,0.023317209429077532
112,formats/jpeg/segments/GenericSegment,org/apache/commons/imaging/formats/jpeg/segments/GenericSegment,segmentData Segment Data Invalid Segment insufficient data marker markerLength is marker bytes dump pw dump pw start getSegmentData getSegmentData offset getSegmentDataAsString encoding,jpeg,0.034395973154362415
113,formats/jpeg/segments/JfifSegment,org/apache/commons/imaging/formats/jpeg/segments/JfifSegment,jfifMajorVersion jfifMinorVersion densityUnits xDensity yDensity xThumbnail yThumbnail thumbnailSize getDescription JFIF  marker segmentData Not a Valid JPEG File missing JFIF string JFIFmajorversion Not a Valid JPEG File JFIFminorversion Not a Valid JPEG File densityunits Not a Valid JPEG File xdensity Not a Valid JPEG File ydensity Not a Valid JPEG File xthumbnail Not a Valid JPEG File ythumbnail Not a Valid JPEG File Not a Valid JPEG File missing thumbnail marker markerLength is signature,jpeg,0.027825489522500857
114,formats/jpeg/segments/Segment,org/apache/commons/imaging/formats/jpeg/segments/Segment,marker length marker length dump pw getDescription toString Segment getSegmentType Start Of Frame Baseline Dct Huffman coding Start Of Frame Extended sequential Dct Huffman coding Start Of Frame Progressive Dct Huffman coding Start Of Frame Lossless sequential Huffman coding Start Of Frame Differential sequential Dct Huffman coding Start Of Frame Differential progressive Dct Huffman coding Start Of Frame Differential lossless sequential Huffman coding Start Of Frame Reserved for JPEG extensions arithmetic coding Start Of Frame Extended sequential Dct arithmetic coding Start Of Frame Progressive Dct arithmetic coding Start Of Frame Lossless sequential arithmetic coding Start Of Frame Differential sequential Dct arithmetic coding Start Of Frame Differential progressive Dct arithmetic coding Start Of Frame Differential lossless sequential arithmetic coding Define Huffman tables Define arithmetic coding conditionings Restart with modulo 8 count 0 Restart with modulo 8 count 1 Restart with modulo 8 count 2 Restart with modulo 8 count 3 Restart with modulo 8 count 4 Restart with modulo 8 count 5 Restart with modulo 8 count 6 Restart with modulo 8 count 7 Start of image End of image Start of scan Define quantization tables Define number of lines Define restart interval Define hierarchical progression Expand reference components Comment For temporary private use in arithmetic coding Reserved APP JPG Unknown,jpeg,0.043360433604336036
115,formats/jpeg/segments/SofnSegment,org/apache/commons/imaging/formats/jpeg/segments/SofnSegment,componentIdentifier horizontalSamplingFactor verticalSamplingFactor quantTabDestSelector componentIdentifier horizontalSamplingFactor veritcalSamplingFactor quantTabDestSelector,jpeg,0.029187276138495654
116,formats/jpeg/segments/SosSegment,org/apache/commons/imaging/formats/jpeg/segments/SosSegment,scanComponentSelector dcCodingTableSelector acCodingTableSelector scanComponentSelector dcCodingTableSelector acCodingTableSelector,jpeg,0.023317209429077532
117,formats/jpeg/segments/UnknownSegment,org/apache/commons/imaging/formats/jpeg/segments/UnknownSegment,marker markerLength is marker bytes getDescription Unknown ,jpeg,0.0
118,formats/jpeg/xmp/JpegRewriter,org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter,pieces segmentPieces pieces segmentPieces,jpeg,0.006097560975609756
119,formats/jpeg/xmp/JpegXmpParser,org/apache/commons/imaging/formats/jpeg/xmp/JpegXmpParser,isXmpJpegSegment segmentData parseXmpJpegSegment Invalid JPEG XMP Segment. segmentData index,jpeg,0.0
120,formats/jpeg/xmp/JpegXmpRewriter,org/apache/commons/imaging/formats/jpeg/xmp/JpegXmpRewriter,removeXmpXml src os byteSource removeXmpXml src os byteSource removeXmpXml src os byteSource removeXmpXml byteSource os jfifPieces pieces updateXmpXml src os xmpXml byteSource updateXmpXml src os xmpXml byteSource updateXmpXml src os xmpXml byteSource updateXmpXml segmentSize segmentData byteSource os xmpXml jfifPieces pieces newPieces xmpXmlBytes index writeXmpSegment xmpXmlData start length os,jpeg,0.0
121,formats/pcx/PcxConstants,org/apache/commons/imaging/formats/pcx/PcxConstants,PARAMKEYPCXCOMPRESSION PCXCOMPRESSION PCXCOMPRESSIONUNCOMPRESSED PCXCOMPRESSIONRLE PARAMKEYPCXBITDEPTH PCXBITDEPTH PARAMKEYPCXPLANES PCXPLANES,pcx,0.0
122,formats/pcx/PcxImageParser,org/apache/commons/imaging/formats/pcx/PcxImageParser,ENCODINGUNCOMPRESSED ENCODINGRLE PALETTEINFOCOLOR PALETTEINFOGRAYSCALE manufacturer version encoding bitsPerPixel xMin yMin xMax yMax hDpi vDpi colormap reserved nPlanes bytesPerLine paletteInfo hScreenSize vScreenSize manufacturer version encoding bitsPerPixel xMin yMin xMax yMax hDpi vDpi colormap reserved nPlanes bytesPerLine paletteInfo hScreenSize vScreenSize dump PcxHeader Manufacturer Version Encoding BitsPerPixel xMin yMin xMax yMax hDpi vDpi ColorMap Reserved nPlanes BytesPerLine PaletteInfo hScreenSize vScreenSize pw,pcx,0.034904262594027805
123,formats/pcx/PcxWriter,org/apache/commons/imaging/formats/pcx/PcxWriter,encoding bitDepthWanted planesWanted pixelDensity rleWriter FORMAT FORMAT PCXCOMPRESSION PCXCOMPRESSION Invalid compression parameter PCXBITDEPTH PCXBITDEPTH Invalid bit depth parameter PCXPLANES PCXPLANES Invalid planes parameter PIXELDENSITY PIXELDENSITY Invalid pixel density parameter Unknown parameter compression value value value value firstKey params writeImage bitDepth planes bitDepth planes bitDepth planes bitDepth planes bitDepth planes bitDepth planes bitDepth planes bitDepth planes rgb rgb bitDepth planes onlyBlackAndWhite rgb rgb rgb rgb src os paletteFactory palette bos bitDepth planes bytesPerLine palette16 writePixels bit rgb bit argb index argb index argb index argb index argb index argb index argb src bitDepth planes bytesPerLine palette bos plane0 plane1 plane2 plane3 allPlanes writePixels32 src bytesPerLine bos rgbs plane,pcx,0.02763090567968617
124,formats/pcx/RleReader,org/apache/commons/imaging/formats/pcx/RleReader,isCompressed count sample isCompressed read RleByte Error reading image data RleValue Error reading image data Premature end of file reading image data samplesToAdd bytesRead prefill bytesRead is samples,pcx,0.02763090567968617
125,formats/pcx/RleWriter,org/apache/commons/imaging/formats/pcx/RleWriter,isCompressed previousByte repeatCount isCompressed write element bos samples flush bos,pcx,0.023187669376693767
126,formats/png/BitParser,org/apache/commons/imaging/formats/png/BitParser,bytes bitsPerPixel bitDepth bytes bitsPerPixel bitDepth getSample PNG bad BitDepth bitsToShift bitmask pixelIndexInScanline sampleIndex pixelIndexBits sampleIndexBits sampleIndexBytes getSampleAsByte pixelIndexInScanline sampleIndex sample rot,png,0.025339864054378245
127,formats/png/ChunkType,org/apache/commons/imaging/formats/png/ChunkType,IHDR PLTE IDAT IEND tRNS cHRM gAMA iCCP sBIT sRGB tEXt zTXt iTXt bKGD hIST pHYs sCAL sPLT tIME array value values valueOf LorgapachecommonsimagingformatspngChunkType name chars IHDR PLTE IDAT IEND tRNS cHRM gAMA iCCP sBIT sRGB tEXt zTXt iTXt bKGD hIST pHYs sCAL sPLT tIME,png,0.02878469301934399
128,formats/png/FilterType,org/apache/commons/imaging/formats/png/FilterType,NONE SUB UP AVERAGE PAETH values valueOf LorgapachecommonsimagingformatspngFilterType name NONE SUB UP AVERAGE PAETH,png,0.026226068712300026
129,formats/png/GammaCorrection,org/apache/commons/imaging/formats/png/GammaCorrection,LOGGER lookupTable srcgamma dstgamma lookuptable srcGamma dstGamma correctSample sample correctARGB pixel alpha red green blue correctSample sample srcGamma dstGamma LorgapachecommonsimagingformatspngGammaCorrection,png,0.03295978905735003
130,formats/png/InterlaceMethod,org/apache/commons/imaging/formats/png/InterlaceMethod,NONE ADAM7 progressive values valueOf LorgapachecommonsimagingformatspngInterlaceMethod name progressive isProgressive NONE ADAM7,png,0.030153691947878383
131,formats/png/PhysicalScale,org/apache/commons/imaging/formats/png/PhysicalScale,METERUNITS RADIANUNITS UNDEFINED units horizontalUnitsPerPixel verticalUnitsPerPixel units horizontalUnitsPerPixel verticalUnitsPerPixel createFromMeters createFromRadians isInMeters isInRadians getHorizontalUnitsPerPixel getVerticalUnitsPerPixel,png,0.030153691947878383
132,formats/png/PngColorType,org/apache/commons/imaging/formats/png/PngColorType,GREYSCALE TRUECOLOR INDEXEDCOLOR GREYSCALEWITHALPHA TRUECOLORWITHALPHA value greyscale alpha samplesPerPixel allowedBitDepths values valueOf LorgapachecommonsimagingformatspngPngColorType name value greyscale alpha samplesPerPixel allowedBitDepths getValue isGreyscale hasAlpha getSamplesPerPixel isBitDepthAllowed bitDepth getColorType type value getColorType alpha grayscale GREYSCALE TRUECOLOR INDEXEDCOLOR GREYSCALEWITHALPHA TRUECOLORWITHALPHA,png,0.034395973154362415
133,formats/png/PngConstants,org/apache/commons/imaging/formats/png/PngConstants,COMPRESSIONDEFLATEINFLATE PNGSIGNATURE PARAMKEYPNGBITDEPTH PNGBITDEPTH PARAMKEYPNGFORCEINDEXEDCOLOR PNGFORCEINDEXEDCOLOR PARAMKEYPNGFORCETRUECOLOR PNGFORCETRUECOLOR COMPRESSIONTYPEINFLATEDEFLATE FILTERMETHODADAPTIVE XMPKEYWORD XMLcom.adobe.xmp PARAMKEYPNGTEXTCHUNKS PNGTEXTCHUNKS PARAMKEYPHYSICALSCALE PHYSICALSCALECHUNK PARAMKEYPNGCOMPRESSIONLEVEL PNGCOMPRESSIONLEVEL,png,0.02878469301934399
134,formats/png/PngCrc,org/apache/commons/imaging/formats/png/PngCrc,crctable crctablecomputed makecrctable updatecrc crc buf crc buf len startpartialcrc buf len continuepartialcrc oldcrc buf len finishpartialcrc oldcrc,png,0.0230595607061043
135,formats/png/PngImageInfo,org/apache/commons/imaging/formats/png/PngImageInfo,textChunks physicalScale formatDetails bitsPerPixel comments format formatName height mimeType numberOfImages physicalHeightDpi physicalHeightInch physicalWidthDpi physicalWidthInch width progressive transparent usesPalette colorType compressionAlgorithm textChunks physicalScale getTextChunks getPhysicalScale,png,0.027439024390243903
